,Target,Importance
6161,A375_Melanoma_Cell | MED1 | ID:69517,1
5870,LNCaP_Epithelium_Prostate | FOXA1 | ID:67738,1
6137,VCaP_Epithelium_Prostate | AR | ID:69275,1
575,MCF-7_Epithelium_Breast | ESR1 | ID:35051,1
5840,CFPAC-1_original_PDAC_cell_line_Pancreatic_ductal | KLF4 | ID:67601,1
749,GM19099_Lymphoblastoid_Blood | RELA | ID:36303,1
5868,LNCaP_Epithelium_Prostate | FOXA1 | ID:67735,1
5865,LNCaP_Epithelium_Prostate | FOXA1 | ID:67730,1
5863,LNCaP_Epithelium_Prostate | FOXA1 | ID:67719,1
755,GM12892_Lymphoblastoid_Blood | RELA | ID:36317,1
758,GM15510_Lymphoblastoid_Blood | RELA | ID:36321,1
5857,LNCaP_Epithelium_Prostate | FOXA1 | ID:67713,1
6110,T47D_Breast | ESR1 | ID:68974,1
583,NCCIT_Embryo | POLR2A | ID:35106,1
5818,MDA-MB-231_Epithelium_Mammary_Gland | GATA3 | ID:67502,1
5845,CFPAC-1_Pancreatic_ductal | FOXA1 | ID:67614,1
5842,CFPAC-1_Pancreatic_ductal | KLF5 | ID:67611,1
768,A549_Epithelium_Lung | PAF1 | ID:36352,1
604,HeLa-S3_Epithelium_Cervix | BRDU | ID:35295,1
5839,CFPAC-1_original_PDAC_cell_line_Pancreatic_ductal | KLF6 | ID:67600,1
777,HepG2_Epithelium_Liver | CTCF | ID:36602,1
5837,CFPAC-1_Pancreatic_ductal | FOXA1 | ID:67598,1
5833,Fibroblast_Foreskin | MYC | ID:67584,1
5831,BT-549_Breast | JUN | ID:67573,1
2502,HCT-116_Colon | CTCF | ID:46218,1
6120,HBL1_B_cell_lymphoma | POU2F2 | ID:69220,1
5825,LS180_Epithelium_Colon | BRD4 | ID:67533,1
8919,H1-hESC | CHD2 | ENCODE,0
8961,H1-hESC | SP4 | ENCODE,0
2242,K562_Erythroblast_Bone_Marrow | POLR2A | ID:45962,0
2237,K562_Erythroblast_Bone_Marrow | POLR2A | ID:45957,0
2161,K562_Erythroblast_Bone_Marrow | GTF2F1 | ID:45878,0
2072,HeLa-S3_Epithelium_Cervix | ZKSCAN1 | ID:45786,0
2018,HeLa-S3_Epithelium_Cervix | EP300 | ID:45728,0
2076,HepG2_Epithelium_Liver | HNF4A | ID:45790,0
1972,H1_Embryonic_Stem_Cell_Embryo | MAX | ID:45682,0
2239,K562_Erythroblast_Bone_Marrow | FOS | ID:45959,0
2224,K562_Erythroblast_Bone_Marrow | GATA2 | ID:45944,0
2231,K562_Erythroblast_Bone_Marrow | E2F4 | ID:45951,0
2168,K562_Erythroblast_Bone_Marrow | MYC | ID:45885,0
1995,Astrocyte_Cerebellum | CTCF | ID:45705,0
2118,HL-60_Promyeloblast_Blood | CTCF | ID:45835,0
2125,Fibroblast_Lung | CTCF | ID:45842,0
2003,Epithelium | CTCF | ID:45713,0
8936,H1-hESC | HDAC2 | ENCODE,0
2200,Lymphocyte_Blood | STAT5B | ID:4592,0
2047,HeLa-S3_Epithelium_Cervix | SMC3 | ID:45759,0
2126,Fibroblast_Lung | CTCF | ID:45843,0
2191,K562_Erythroblast_Bone_Marrow | STAT1 | ID:45910,0
8879,GM12892 | YY1 | ENCODE,0
1994,HA-sp_Astrocyte_Spinal_Cord | CTCF | ID:45704,0
2035,HeLa-S3_Epithelium_Cervix | PRDM1 | ID:45747,0
2137,Endothelial_Cell_Umbilical_Vein | FOS | ID:45853,0
8929,H1-hESC | DNase.fdr0.01.peaks | Roadmap,0
2057,HeLa-S3_Epithelium_Cervix | TFAP2C | ID:45770,0
2060,HeLa-S3_Epithelium_Cervix | MXI1 | ID:45774,0
8903,H1_Derived_Mesenchymal_Stem_Cells | DNase.all.peaks | Roadmap,0
2031,HeLa-S3_Epithelium_Cervix | JUND | ID:45743,0
8913,H1-hESC | Bach1 | ENCODE,0
2027,HeLa-S3_Epithelium_Cervix | GTF2F1 | ID:45737,0
2062,HeLa-S3_Epithelium_Cervix | E2F6 | ID:45776,0
2011,HEK293_Epithelium_Embryonic_Kidney | CTCF | ID:45721,0
2185,K562_Erythroblast_Bone_Marrow | STAT1 | ID:45904,0
2142,Fibroblast_Connective_Tissue | CTCF | ID:45858,0
2144,IMR90_Fibroblast_Lung | POLR2A | ID:45860,0
8942,H1-hESC | Mxi1 | ENCODE,0
2150,IMR90_Fibroblast_Lung | MXI1 | ID:45866,0
2178,K562_Erythroblast_Bone_Marrow | ARID3A | ID:45897,0
2160,K562_Erythroblast_Bone_Marrow | TBL1XR1 | ID:45876,0
8921,H1-hESC | c-Myc | ENCODE,0
1335,GM10847_Lymphoblastoid_Blood | CTCF | ID:42256,0
1967,GM19099_Lymphoblastoid_Blood | POLR2A | ID:45677,0
1961,GM18505_Lymphoblastoid_Blood | POLR2A | ID:45671,0
782,Myoblast_Skeletal_Muscle | CTCF | ID:36636,0
781,H1_Embryonic_Stem_Cell_Embryo | CTCF | ID:36632,0
9286,K562 | Pol3 | ENCODE,0
779,HepG2_Epithelium_Liver | CTCF | ID:36612,0
776,H1_Embryonic_Stem_Cell_Embryo | CTCF | ID:36578,0
761,GM19099_Lymphoblastoid_Blood | RELA | ID:36324,0
752,GM12892_Lymphoblastoid_Blood | RELA | ID:36312,0
743,LNCaP_Epithelium_Prostate | NKX3-1 | ID:36252,0
719,Epithelium_Mammary_Gland | ESR1 | ID:36104,0
712,Epithelium_Mammary_Gland | ESR1 | ID:36096,0
709,MCF-7_Epithelium_Breast | CTBP1 | ID:36085,0
9304,K562 (IFNa6h) | STAT1 | ENCODE,0
691,GM12892_Lymphoblastoid_Blood | CTCF | ID:35851,0
683,LNCaP_Epithelium_Prostate | AR | ID:35779,0
680,C4-2B_Epithelium_Prostate | FOXA1 | ID:35776,0
9313,K562 | TBLR1 | ENCODE,0
673,MCF-7_Epithelium_Breast | FAIRE | ID:35740,0
672,MCF-7_Epithelium_Breast | FAIRE | ID:35739,0
669,WI-38_Fibroblast_Lung | SUMO1 | ID:35724,0
666,WI-38_Fibroblast_Lung | UBE2I | ID:35717,0
657,SU-DHL5_B_Lymphocyte_Lymph_Node | EZH2 | ID:35655,0
9324,K562 | USF2 | ENCODE,0
642,OCI-Ly1_B_cell_lymphoma_Bone_Marrow | BCOR | ID:35528,0
594,MCF-7_Epithelium_Breast | POLR2A | ID:35232,0
9336,MCF10A-Er-Src (4OHTAM_1uM_4hr) | c-Fos | ENCODE,0
808,K562_Erythroblast_Bone_Marrow | FAIRE | ID:36839,0
818,U937_Pleura | FLI1 | ID:37056,0
820,LNCaP_Epithelium_Prostate | AR | ID:37089,0
964,IMR90_Fibroblast_Lung | RBL1 | ID:38496,0
9215,K562 | COREST | ENCODE,0
1068,HCT-116_Colon | USP49 | ID:39345,0
9218,K562 | CTCF | ENCODE,0
1065,MM1.S_B_Lymphocyte_Blood | BRD4 | ID:39058,0
1057,MM1.S_B_Lymphocyte_Blood | BRD4 | ID:39002,0
1054,LoVo_Colon | E2F2 | ID:38865,0
1009,LoVo_Colon | ELF2 | ID:38739,0
994,LoVo_Colon | VEZF1 | ID:38706,0
993,LoVo_Colon | HINFP | ID:38704,0
988,LoVo_Colon | EGR1 | ID:38684,0
986,LoVo_Colon | LHX2 | ID:38679,0
960,MCF-7_Epithelium_Breast | ESR1 | ID:38474,0
821,LNCaP_Epithelium_Prostate | POLR2A | ID:37090,0
940,H54_Glial_Cell_Brain | MYC | ID:38200,0
935,MCF-7_Epithelium_Breast | CTCF | ID:38194,0
933,H54_Glial_Cell_Brain | CTCF | ID:38192,0
931,FB8470_Fibroblast | MYC | ID:38189,0
925,MCF-7_Epithelium_Breast | MYC | ID:38183,0
908,Endothelial_Cell_Umbilical_Vein | EP300 | ID:37941,0
899,Endothelial_Cell_Umbilical_Vein | EP300 | ID:37921,0
859,A549_Epithelium_Lung | CREB1 | ID:37334,0
852,H2171_Epithelium_Lung | MYC | ID:37175,0
845,Epithelium_Mammary_Gland | HSF1 | ID:37156,0
828,VCaP_Epithelium_Prostate | AR | ID:37099,0
562,Monocyte | SPI1 | ID:34929,0
9341,MCF10A-Er-Src (4OHTAM_1uM_36hr) | Pol2 | ENCODE,0
552,Raji_B_Lymphocyte_Blood | PAX5 | ID:34475,0
157,LNCaP_Epithelium_Prostate | FOXA1 | ID:2191,0
270,VCaP_Epithelium_Prostate | FOXA1 | ID:2919,0
268,VCaP_Epithelium_Prostate | ERG | ID:2916,0
267,VCaP_Epithelium_Prostate | AR | ID:2912,0
257,UPR9_Promyelocytic_cell_Bone_Marrow | PML | ID:2809,0
248,BG03_Embryonic_Stem_Cell_Embryo | SMAD3 | ID:278,0
202,MCF-7_Epithelium_Breast | RAD21 | ID:2389,0
190,MCF-7_Epithelium_Breast | GATA3 | ID:2325,0
182,MCF-7_Epithelium_Breast | ESR1 | ID:2304,0
179,MCF-7_Epithelium_Breast | ESR1 | ID:2299,0
172,MCF-7_Epithelium_Breast | E2F1 | ID:2283,0
166,MCF-7_Epithelium_Breast | CTCF | ID:2255,0
129,K562_Erythroblast_Bone_Marrow | FOS | ID:1990,0
274,WM451-lu_Melanocyte_Skin | SETDB1 | ID:2976,0
106,IB4_Lymphocyte_Blood | SND1 | ID:1794,0
9443,SK-N-SH | NRSF | ENCODE,0
97,HepG2_Epithelium_Liver | STAG1 | ID:1493,0
94,HepG2_Epithelium_Liver | RAD21 | ID:1470,0
87,HepG2_Epithelium_Liver | CTCF | ID:1382,0
86,HepG2_Epithelium_Liver | CTCF | ID:1381,0
51,HeLa_Epithelium_Cervix | NR3C1 | ID:1302,0
37,HeLa_Epithelium_Cervix | GATAD1 | ID:1218,0
35,HeLa-S3_Epithelium_Cervix | ELK4 | ID:1214,0
27,HEK293_Epithelium_Embryonic_Kidney | POLR2A | ID:1191,0
21,HEK293_Epithelium_Embryonic_Kidney | ELK4 | ID:1172,0
271,VCaP_Epithelium_Prostate | POLR2A | ID:2936,0
9407,PBDEFetal | GATA-1 | ENCODE,0
533,HeLa_Epithelium_Cervix | SUMO1 | ID:34368,0
420,T47D_Epithelium_Mammary_Gland | ESR1 | ID:33513,0
9345,MCF10A-Er-Src (EtOH_0.01pct) | STAT3 | ENCODE,0
520,DLD-1_Epithelium_Colon | POLR2A | ID:34349,0
497,BG03_Embryonic_Stem_Cell_Embryo | SMAD3 | ID:34016,0
491,HEK293T_Epithelium_Embryonic_Kidney | OGT | ID:34001,0
488,MM1.S_B_Lymphocyte_Blood | POLR2A | ID:33936,0
473,Plasma_Cell | POLR2A | ID:33873,0
468,K562_Erythroblast_Bone_Marrow | POLR2A | ID:33859,0
461,LNCaP_Epithelium_Prostate | POLR2A | ID:33760,0
448,K562_Erythroblast_Bone_Marrow | FAIRE | ID:33608,0
9367,Mobilized_CD34_Primary_Cells_Female | DNase.fdr0.01.hot | Roadmap,0
422,Epithelium_Mammary_Gland | ESR1 | ID:33519,0
418,MCF-7_Epithelium_Breast | FOXA1 | ID:33510,0
283,Stromal_Cell_Adipose | CTCF | ID:3056,0
413,MCF-7_Epithelium_Breast | ESR1 | ID:33504,0
405,BT-474_Epithelium_Mammary_Gland | ESR1 | ID:33484,0
395,P493-6_B_cell_lymphoma | CDK9 | ID:33445,0
386,Proerythroblast_Bone_Marrow | TAL1 | ID:33293,0
385,Proerythroblast_Fetal_Liver | TAL1 | ID:33284,0
383,MCF-7_Epithelium_Breast | ESR1 | ID:33224,0
381,MCF-7_Epithelium_Breast | ESR1 | ID:33221,0
374,U87_Brain | MED1 | ID:33198,0
348,MCF-7_Epithelium_Breast | GATA3 | ID:33148,0
338,MCF-7_Epithelium_Breast | ESR1 | ID:33135,0
330,MM1.S_B_Lymphocyte_Blood | CDK9 | ID:33123,0
9211,K562 (IFNg6h) | c-Myc | ENCODE,0
1103,HEK293T_Epithelium_Embryonic_Kidney | TET3 | ID:39719,0
1115,Kasumi-1_Myeloblast_Blood | RUNX1 | ID:39782,0
1739,VCaP_Epithelium_Prostate | BRD4 | ID:44602,0
1818,K562_Erythroblast_Bone_Marrow | PHF8 | ID:45411,0
1802,Endothelial_Cell_Umbilical_Vein | CTCF | ID:45359,0
1800,Myoblast_Skeletal_Muscle | CTCF | ID:45347,0
1797,Epithelium_Mammary_Gland | CTCF | ID:45323,0
1786,H1_Embryonic_Stem_Cell_Embryo | CHD1 | ID:45237,0
1781,H1_Embryonic_Stem_Cell_Embryo | CHD7 | ID:45231,0
1780,H1_Embryonic_Stem_Cell_Embryo | CTCF | ID:45230,0
1759,Keratinocyte_Foreskin | TP53 | ID:44768,0
1756,Keratinocyte_Foreskin | TP63 | ID:44765,0
1745,MCF-10A_Epithelium_Breast | BRCA1 | ID:44621,0
1744,T_Lymphocyte_Blood | POLR2A | ID:4461,0
9041,HeLa-S3 | PRDM1 | ENCODE,0
1840,NHLF_Fibroblast_Lung | CTCF | ID:45504,0
1717,VCaP_Epithelium_Prostate | AR | ID:44580,0
1715,VCaP_Epithelium_Prostate | AR | ID:44579,0
1696,T47D_Epithelium_Mammary_Gland | GATA3 | ID:44397,0
9051,HeLa-S3 | TCF7L2 | ENCODE,0
1658,LNCaP_Epithelium_Prostate | AR | ID:44315,0
1603,VCaP_Epithelium_Prostate | AR | ID:43860,0
1602,VCaP_Epithelium_Prostate | AR | ID:43859,0
1599,VCaP_Epithelium_Prostate | AR | ID:43856,0
1579,OCI-Ly1_B_cell_lymphoma_Bone_Marrow | POLR2A | ID:43635,0
1574,Jurkat_T_Lymphocyte_Blood | CDK7 | ID:43592,0
9080,HepG2 | FOSL2 | ENCODE,0
1834,NHDF-Ad_Fibroblast_Skin | CTCF | ID:45472,0
9009,HeLa-S3 | c-Myc | ENCODE,0
1511,HEK293T_Epithelium_Embryonic_Kidney | BRD4 | ID:43066,0
1894,GM12873_B_Lymphocyte_Blood | CTCF | ID:45600,0
8966,H1-hESC | TBP | ENCODE,0
1959,GM15510_Lymphoblastoid_Blood | POLR2A | ID:45669,0
1954,GM12892_Lymphoblastoid_Blood | RELA | ID:45664,0
1952,GM12891_Lymphoblastoid_Blood | RELA | ID:45662,0
1951,GM12878_B_Lymphocyte_Blood | MAZ | ID:45661,0
8977,HAc | CTCF | ENCODE,0
1936,GM12878_B_Lymphocyte_Blood | CHD1 | ID:45646,0
1930,GM12878_B_Lymphocyte_Blood | SIN3A | ID:45639,0
1919,GM12878_B_Lymphocyte_Blood | ESRRA | ID:45627,0
1914,GM12878_B_Lymphocyte_Blood | CTCF | ID:45622,0
1910,GM12878_B_Lymphocyte_Blood | TBP | ID:45618,0
1893,GM12873_B_Lymphocyte_Blood | CTCF | ID:45599,0
1857,AG04450_Fibroblast_Fetal_Lung | CTCF | ID:45563,0
1889,GM12872_B_Lymphocyte_Blood | CTCF | ID:45595,0
1887,GM12865_B_Lymphocyte_Blood | CTCF | ID:45593,0
1885,GM12864_B_Lymphocyte_Blood | CTCF | ID:45591,0
1884,GM12864_B_Lymphocyte_Blood | CTCF | ID:45590,0
1881,GM10847_Lymphoblastoid_Blood | RELA | ID:45587,0
1879,GM10266_Lymphoblastoid_Blood | CTCF | ID:45585,0
1876,GM06990_B_Lymphocyte_Blood | CTCF | ID:45582,0
1870,BJ_Fibroblast_Skin | CTCF | ID:45576,0
1869,BJ_Fibroblast_Skin | CTCF | ID:45575,0
1866,Fibroblast_Umbilical_Vein | CTCF | ID:45572,0
1864,AG10803_Fibroblast_Skin | CTCF | ID:45570,0
1517,HEK293T_Epithelium_Embryonic_Kidney | POLR2A | ID:43080,0
1509,HEK293T_Epithelium_Embryonic_Kidney | JMJD6 | ID:43064,0
1130,HCT-116_Colon | ICE1 | ID:39914,0
1268,GM19239_Lymphoblastoid_Blood | POLR2A | ID:41697,0
1352,GM12891_Lymphoblastoid_Blood | STAG1 | ID:42332,0
1350,GM12891_Lymphoblastoid_Blood | CTCF | ID:42314,0
1343,GM12878_B_Lymphocyte_Blood | STAG1 | ID:42295,0
1341,GM12878_B_Lymphocyte_Blood | STAG1 | ID:42293,0
1340,GM12878_B_Lymphocyte_Blood | CTCF | ID:42272,0
1338,GM10847_Lymphoblastoid_Blood | STAG1 | ID:42270,0
1331,SU-DHL4_B_Lymphocyte_Peritoneal_Effusion | STAT3 | ID:42218,0
9156,HUVEC | CTCF | ENCODE | 1,0
1310,HCT-116_Colon | CTCF | ID:42154,0
1307,HCT-116_Colon | CTCF | ID:42151,0
1299,iPSC | JARID2 | ID:41828,0
9172,IMR90 | CTCF | ENCODE,0
1356,GM12892_Lymphoblastoid_Blood | STAG1 | ID:42352,0
1249,MCF-7_Epithelium_Breast | NR5A2 | ID:41515,0
1243,DU145_Epithelium_Prostate | RNF2 | ID:41490,0
9185,K562 | ATF1 | ENCODE,0
1202,DU145_Epithelium_Prostate | EED | ID:41187,0
1188,Epithelium_Mammary_Gland | ESR1 | ID:41121,0
1168,Plasma_Cell | POLR2A | ID:40229,0
1163,U87_Brain | POLR2A | ID:40222,0
1160,H2171_Epithelium_Lung | POLR2A | ID:40219,0
1159,U87_Brain | BRD4 | ID:40217,0
1158,B_Lymphocyte_Blood | MED1 | ID:40216,0
1146,MM1.S_B_Lymphocyte_Blood | MED1 | ID:40016,0
1355,GM12892_Lymphoblastoid_Blood | STAG1 | ID:42351,0
1357,GM18486_Lymphoblastoid_Blood | CTCF | ID:42353,0
1506,MM1.S_B_Lymphocyte_Blood | BRD3 | ID:43053,0
1405,GM2610_Lymphoblastoid_Blood | CTCF | ID:42537,0
1490,GP5d_Colon | MYC | ID:42940,0
9091,HepG2 | IRF3 | ENCODE,0
1480,GP5d_Colon | JUND | ID:42924,0
1456,LoVo_Colon | TAL1 | ID:42788,0
1451,LoVo_Colon | JUNB | ID:42770,0
1449,LoVo_Colon | FOXP1 | ID:42760,0
1441,LoVo_Colon | IRF1 | ID:42725,0
1424,HEK293_Epithelium_Embryonic_Kidney | CREBBP | ID:42637,0
1413,GM2630_Lymphoblastoid_Blood | STAG1 | ID:42567,0
1412,GM2630_Lymphoblastoid_Blood | STAG1 | ID:42566,0
1407,GM2610_Lymphoblastoid_Blood | STAG1 | ID:42550,0
1404,GM2610_Lymphoblastoid_Blood | CTCF | ID:42536,0
9137,HFF | CTCF | ENCODE,0
1402,GM2588_Lymphoblastoid_Blood | STAG1 | ID:42534,0
1400,GM2588_Lymphoblastoid_Blood | CTCF | ID:42521,0
9118,HepG2 | RXRA | ENCODE,0
1395,GM2255_Lymphoblastoid_Blood | CTCF | ID:42505,0
1393,GM19240_Lymphoblastoid_Blood | STAG1 | ID:42503,0
1390,GM19240_Lymphoblastoid_Blood | CTCF | ID:42483,0
1388,GM19239_Lymphoblastoid_Blood | STAG1 | ID:42481,0
1382,GM19238_Lymphoblastoid_Blood | CTCF | ID:42444,0
1381,GM19193_Lymphoblastoid_Blood | STAG1 | ID:42443,0
1370,GM18951_Lymphoblastoid_Blood | CTCF | ID:42399,0
1364,GM18505_Lymphoblastoid_Blood | STAG1 | ID:42382,0
2243,K562_Erythroblast_Bone_Marrow | EP300 | ID:45963,0
7469,Endothelial_Cell_Umbilical_Vein | RAD21 | ID:81587,0
2247,K562_Erythroblast_Bone_Marrow | STAT2 | ID:45967,0
5591,K562_Erythroblast_Bone_Marrow | NCOA1 | ID:64887,0
5606,A549_Epithelium_Lung | HES2 | ID:64929,0
7923,JHU-06_Endothelial_Cell | JUNB | ID:84608,0
5611,IMR90_Fibroblast_Lung | BHLHE40 | ID:64946,0
5616,A549_Epithelium_Lung | HES2 | ID:64961,0
7917,LCL_B_Lymphocyte | NIPBL | ID:84582,0
5629,HEK293_Epithelium_Embryonic_Kidney | ZNF18 | ID:65018,0
5635,K562_Erythroblast_Bone_Marrow | DNMT1 | ID:65040,0
5637,K562_Erythroblast_Bone_Marrow | MCM3 | ID:65048,0
5640,HepG2_Epithelium_Liver | TGIF2 | ID:65057,0
5670,HEK293_Epithelium_Embryonic_Kidney | ZSCAN31 | ID:65102,0
7906,K562_Erythroblast_Bone_Marrow | GATA1 | ID:84534,0
5695,HEK293_Epithelium_Embryonic_Kidney | ZBTB18 | ID:65137,0
5751,Saos-2_Osteosarcoma_cell_Bone | TP53 | ID:6547,0
5752,Saos-2_Osteosarcoma_cell_Bone | TP53 | ID:6548,0
5754,MCF-7_Epithelium_Breast | ESR1 | ID:6550,0
5592,K562_Erythroblast_Bone_Marrow | NCOA1 | ID:64888,0
7929,MDA-MB-157_mDA | STAT3 | ID:84617,0
5764,MCF-7_Epithelium_Breast | ESR1 | ID:6561,0
5583,K562_Erythroblast_Bone_Marrow | ZFX | ID:64866,0
5493,Neuron | SMARCA4 | ID:64634,0
5499,K562_Erythroblast_Bone_Marrow | FOXJ2 | ID:64653,0
5508,A549_Epithelium_Lung | CEBPB | ID:64670,0
5516,GM12878_B_Lymphocyte_Blood | CBFB | ID:64691,0
5518,HEK293_Epithelium_Embryonic_Kidney | ZNF382 | ID:64693,0
5519,HEK293_Epithelium_Embryonic_Kidney | ZNF382 | ID:64694,0
5534,HEK293_Epithelium_Embryonic_Kidney | ZBTB11 | ID:64750,0
5536,K562_Erythroblast_Bone_Marrow | TCF7L2 | ID:64758,0
5537,K562_Erythroblast_Bone_Marrow | TCF7L2 | ID:64759,0
7939,A673_Polygonal_Muscle | SRF | ID:84631,0
5556,HepG2_Epithelium_Liver | CREM | ID:64798,0
5562,K562_Erythroblast_Bone_Marrow | TRIM24 | ID:64820,0
5565,HEK293_Epithelium_Embryonic_Kidney | ZEB1 | ID:64828,0
5569,A549_Epithelium_Lung | HES2 | ID:64835,0
5580,A549_Epithelium_Lung | NR3C1 | ID:64863,0
7894,VCaP_Epithelium_Prostate | FOXA1 | ID:84451,0
5765,MCF-7_Epithelium_Breast | ESR1 | ID:6562,0
7960,Kasumi-1_Myeloblast_Blood | POLR2A | ID:8484,0
5928,L1236_Hodgkin_Lymphoma_Cell | RELB | ID:68052,0
5941,IMR90hTert_Fibroblast_Fetal_Lung | POLR3D | ID:68065,0
5943,IMR90hTert_Fibroblast_Fetal_Lung | POLR3D | ID:68068,0
5947,LNCaP_Epithelium_Prostate | AR | ID:68073,0
5949,LNCaP_Epithelium_Prostate | AR | ID:68075,0
5956,C4-2_Prostate | POLR2A | ID:68082,0
7829,Haematopoietic_Progenitor_Cell_Blood | GATA2 | ID:8412,0
5962,C4-2_Prostate | POLR2A | ID:68088,0
5968,U2OS_Bone | CLOCK | ID:68103,0
5984,BEAS-2B_Epithelium_Lung | NR3C1 | ID:68222,0
7819,HCT-116_HCT116 | POLR2A | ID:83958,0
7818,HCT-116_HCT116 | POLR2A | ID:83957,0
6002,LY2_Breast | ESR1 | ID:68324,0
6028,IMR90_fibrobasts | BRD4 | ID:68715,0
6038,HCT-116_Colon_cancer_cell_Colon | POLR2A | ID:68784,0
7812,Breast | ESR1 | ID:83942,0
5929,L1236_Hodgkin_Lymphoma_Cell | RELB | ID:68053,0
5910,LP-1 | BRD4 | ID:67837,0
5770,MCF-7_Epithelium_Breast | FOXA1 | ID:6567,0
5905,SUM159R | BRD4 | ID:67829,0
5783,MCF-7_Epithelium_Breast | ESR1 | ID:6581,0
5794,OCI-Ly2_Epithelium_Mammary_Gland | SRC | ID:6710,0
5796,hESC | SOX2 | ID:67318,0
5813,MDA-MB-231_Epithelium_Mammary_Gland | SMARCA4 | ID:67497,0
5824,COLO-741 | BRD4 | ID:67532,0
5829,COLO_205 | BRD4 | ID:67537,0
5853,GM12878_B_Lymphocyte_Blood | POLR2A | ID:677,0
5854,LNCaP_Epithelium_Prostate | CREB1 | ID:67710,0
5858,LNCaP_Epithelium_Prostate | CREB1 | ID:67714,0
5860,LNCaP_Epithelium_Prostate | FOXA1 | ID:67716,0
5861,LNCaP_Epithelium_Prostate | FOXA1 | ID:67717,0
5869,LNCaP_Epithelium_Prostate | GATA2 | ID:67737,0
7849,HCT-116_HCT116 | POLR2A | ID:84238,0
7847,HCT-116_HCT116 | POLR2A | ID:84236,0
7845,LNCaP_Epithelium_Prostate | FOXA1 | ID:84230,0
5488,GM12878_B_Lymphocyte_Blood | TRIM22 | ID:64619,0
7961,Kasumi-1_Myeloblast_Blood | POLR2A | ID:8485,0
2250,K562_Erythroblast_Bone_Marrow | IRF1 | ID:45971,0
5059,A549_Epithelium_Lung | NR3C1 | ID:63443,0
5073,K562_Erythroblast_Bone_Marrow | IKZF1 | ID:63463,0
5082,K562_Erythroblast_Bone_Marrow | PYGO2 | ID:63514,0
5083,K562_Erythroblast_Bone_Marrow | PYGO2 | ID:63515,0
8084,LCL_Lymphoblastoid_Blood | POLR2A | ID:85770,0
5090,HEK293_Epithelium_Embryonic_Kidney | ZFP2 | ID:63524,0
5114,K562_Erythroblast_Bone_Marrow | ADNP | ID:63581,0
8073,Stem_cell | USF2 | ID:85688,0
5125,A549_Epithelium_Lung | CEBPB | ID:63605,0
8064,HeLa_Cervical_Carcinoma | CTCF | ID:85640,0
8062,HeLa_Cervical_Carcinoma | CTCF | ID:85639,0
5154,A549_Epithelium_Lung | CEBPB | ID:63665,0
8055,MNNG_Osteosarcoma_cell | FOS | ID:85559,0
5167,HEK293_Epithelium_Embryonic_Kidney | GLIS1 | ID:63689,0
8051,HEK293T_Epithelium_Embryonic_Kidney | RNF2 | ID:8549,0
5170,K562_Erythroblast_Bone_Marrow | ZC3H8 | ID:63718,0
8090,A673_Polygonal_Muscle | MKL2 | ID:85837,0
5052,Liver | YY1 | ID:63430,0
5201,K562_Erythroblast_Bone_Marrow | GTF2E2 | ID:63822,0
5001,HepG2_Epithelium_Liver | HDAC2 | ID:63314,0
8132,MCF-7_Epithelium_Breast | AHR | ID:86157,0
8131,HeLa_Epithelium_Cervix | POLR2A | ID:86117,0
4931,MCF-7_Epithelium_Breast | KLF4 | ID:63140,0
8127,VCaP_Epithelium_Prostate | ERG | ID:86006,0
4936,A549_Epithelium_Lung | CEBPB | ID:63153,0
4943,K562_Erythroblast_Bone_Marrow | ETV1 | ID:63176,0
4947,GM12878_B_Lymphocyte_Blood | NBN | ID:63182,0
4952,A549_Epithelium_Lung | BCL3 | ID:63199,0
4954,K562_Erythroblast_Bone_Marrow | LARP7 | ID:63201,0
4962,GM12878_B_Lymphocyte_Blood | MTA2 | ID:63212,0
4963,GM12878_B_Lymphocyte_Blood | MTA2 | ID:63213,0
4983,K562_Erythroblast_Bone_Marrow | ZEB2 | ID:63283,0
4987,HEK293_Epithelium_Embryonic_Kidney | ZNF335 | ID:63294,0
4996,HepG2_Epithelium_Liver | CREB1 | ID:63306,0
4997,K562_Erythroblast_Bone_Marrow | ZNF318 | ID:63309,0
5171,K562_Erythroblast_Bone_Marrow | ZC3H8 | ID:63719,0
8040,Embryonic_Stem_Cell | TFAP2A | ID:85427,0
5469,HEK293_Epithelium_Embryonic_Kidney | HIC1 | ID:64552,0
7993,J-Lat_A72 | BRD4 | ID:85084,0
5376,K562_Erythroblast_Bone_Marrow | ZBTB11 | ID:64291,0
5379,HeLa-S3_Epithelium_Cervix | NFE2L2 | ID:64298,0
5393,K562_Erythroblast_Bone_Marrow | DPF2 | ID:64319,0
5401,K562_Erythroblast_Bone_Marrow | ZNF644 | ID:64348,0
5402,K562_Erythroblast_Bone_Marrow | ZNF644 | ID:64349,0
5415,GM12878_B_Lymphocyte_Blood | SUZ12 | ID:64381,0
7976,MOLT-4_Leukemia | SUPT5H | ID:85013,0
5432,HEK293_Epithelium_Embryonic_Kidney | OVOL3 | ID:64446,0
5441,K562_Erythroblast_Bone_Marrow | RELA | ID:64465,0
5442,K562_Erythroblast_Bone_Marrow | RELA | ID:64466,0
5449,A549_Epithelium_Lung | FOSL2 | ID:64485,0
5451,Stomach | POLR2A | ID:64487,0
5453,HEK293_Epithelium_Embryonic_Kidney | ZNF781 | ID:64496,0
