,Target,Weight
2276,MCF-10A_Epithelium_Breast | STAT3 | ID:45997,-0.07228509
2147,IMR90_Fibroblast_Lung | RFX5 | ID:45863,-0.0723119
3046,HeLa_Epithelium_Cervix | POLR2A | ID:49442,-0.072318934
613,Epithelium_Bronchia | GRHL2 | ID:35317,-0.07232248
3936,LS180_Epithelium_Colon | BCAT1 | ID:5454,-0.072337225
6065,T47D_Embryonic_Stem_Cell_Breast | NR3C1 | ID:68849,-0.072345644
7098,HAP-1_Embryonic_Stem_Cell_Embryo | SMC1A | ID:75568,-0.072413206
6396,VCaP_Epithelium_Prostate | AR | ID:71108,-0.0724392
9153,HUVEC | c-Jun | ENCODE,-0.07244544
8025,Fibroblast | POLR2A | ID:85383,-0.07250513
6219,HT29_colorectal_adenocarcinoma | PPARG | ID:69798,-0.07258457
650,Neural_crest_cell_Cranial | NR2F2 | ID:35621,-0.07263938
4460,Kasumi-1_Myeloblast_Blood | JMJD1C | ID:57960,-0.07265017
8579,THP-1_Monocyte_Blood | VDR | ID:88954,-0.0726627
8961,H1-hESC | SP4 | ENCODE,-0.0726634
871,ME-1_Leukemia_Cell | FLI1 | ID:37579,-0.07271442
7062,Huh7_Epithelium_Liver | POLR2A | ID:75142,-0.07274635
6455,HCT-116_Colon_cancer_cell_Colon | RAD21 | ID:71319,-0.072809674
980,LoVo_Colon | SOX2 | ID:38658,-0.07282065
8535,JHU-06_Endothelial_Cell | ERG | ID:88664,-0.072878465
4762,A549_Epithelium_Lung | FOSL2 | ID:62718,-0.07288414
6997,HepG2_Epithelium_Liver | ZMYM3 | ID:74669,-0.07290936
7217,Cortex_Kidney | SIX1 | ID:76585,-0.072916694
4319,HuCCT1 | TEAD4 | ID:56543,-0.07297627
7912,K562_Erythroblast_Bone_Marrow | CEBPA | ID:8456,-0.07298951
5798,Jurkat_cells_line | KDM6A | ID:67370,-0.07299584
6592,Th2 | POLR2A | ID:72421,-0.07302168
1058,MM1.S_B_Lymphocyte_Blood | BRD4 | ID:39014,-0.07305493
7319,293T | ZNF337 | ID:77135,-0.07311859
9207,K562 | c-Jun | ENCODE,-0.07312447
6466,786-O_Epithelium_Kidney | CTCF | ID:71670,-0.07316153
7048,K562_Leukemia_Cell | CUX1 | ID:74937,-0.07316473
6783,SEM_B_Lymphocyte | AFF1 | ID:73712,-0.07318699
2371,ECC-1_Epithelium_Endometrium | CTCF | ID:46091,-0.073205106
6692,MCF-7_asynchonous_cells_Breast | GRHL2 | ID:73184,-0.07325401
5188,HEK293_Epithelium_Embryonic_Kidney | ZNF264 | ID:63774,-0.07326194
8092,LNCaP_Epithelium_Prostate | AR | ID:85855,-0.073263094
5938,IMR90hTert_Fibroblast_Fetal_Lung | POLR3D | ID:68062,-0.07340602
1223,Monocyte_Blood | IRF1 | ID:41302,-0.07341124
70,HeLa_Epithelium_Cervix | RELA | ID:1338,-0.07342004
832,LNCaP_Epithelium_Prostate | AR | ID:37104,-0.07344314
6391,VCaP_Epithelium_Prostate | CTCF | ID:71103,-0.073458344
1636,T_Lymphocyte_Blood | SRCAP | ID:44131,-0.07354068
1168,Plasma_Cell | POLR2A | ID:40229,-0.07354592
83,HepG2_Epithelium_Liver | CEBPA | ID:1374,-0.07354764
2991,HeLa_Epithelium_Cervix | POLR2A | ID:49014,-0.07356668
315,MDA-231_Epithelium_Mammary_Gland | HOTAIR | ID:32854,-0.073593855
1914,GM12878_B_Lymphocyte_Blood | CTCF | ID:45622,-0.07360317
5105,A549_Epithelium_Lung | HES2 | ID:63552,-0.07362602
7664,Jurkat_T_Lymphocyte_Blood | ARID5B | ID:82963,-0.07363204
4944,K562_Erythroblast_Bone_Marrow | ETV1 | ID:63177,-0.07365341
3353,Fibroblast | GTF2I | ID:50709,-0.07368749
8073,Stem_cell | USF2 | ID:85688,-0.07372614
1881,GM10847_Lymphoblastoid_Blood | RELA | ID:45587,-0.073730655
4665,K562_Erythroblast_Bone_Marrow | ZEB2 | ID:62508,-0.07385533
8989,HEEpiC | CTCF | ENCODE,-0.07388625
6062,T47D_Embryonic_Stem_Cell_Breast | ESR1 | ID:68846,-0.073890306
1324,COLO-829_Fibroblast_Skin | MITF | ID:42179,-0.0739153
2095,HepG2_Epithelium_Liver | BRCA1 | ID:45809,-0.073934354
7000,HepG2_Epithelium_Liver | ZMYM3 | ID:74672,-0.074061364
6233,MCF-7_Human_Breast_Cancer_Cell_Breast | NELFE | ID:69812,-0.07411028
1626,T_Lymphocyte_Blood | ETS1 | ID:44094,-0.07421929
5275,A549_Epithelium_Lung | CEBPB | ID:64016,-0.07422786
1428,LoVo_Colon | RAD21 | ID:42686,-0.07422963
6984,HepG2_Epithelium_Liver | ZMYM3 | ID:74656,-0.07424338
7680,LNCaP_Epithelium_Prostate | AR | ID:83108,-0.074258514
5818,MDA-MB-231_Epithelium_Mammary_Gland | GATA3 | ID:67502,-0.074309416
4292,Prostate | AR | ID:56391,-0.07431672
573,MCF-7_Epithelium_Breast | ESR1 | ID:35044,-0.074320436
1558,HeLa_Epithelium_Cervix | SUPT5H | ID:43450,-0.07433852
6791,B_Lymphocyte_Tonsil | CREBBP | ID:73721,-0.0743467
3324,293T-Rex | AUTS2 | ID:50456,-0.07438178
7626,THP-1_Monocyte_Blood | SPI1 | ID:82612,-0.07438729
3248,GM12891_Lymphoblastoid_Blood | POLR2A | ID:5012,-0.07441874
4971,K562_Erythroblast_Bone_Marrow | FOXK2 | ID:63241,-0.07446412
3086,MCF-7_Epithelium_Breast | RARA | ID:49620,-0.074500725
9174,IMR90 | Pol2 | ENCODE,-0.0745707
4952,A549_Epithelium_Lung | BCL3 | ID:63199,-0.074584454
6630,Endothelial_Cell_Umbilical_Vein | ETS1 | ID:72623,-0.0745914
1397,GM2255_Lymphoblastoid_Blood | STAG1 | ID:42518,-0.074614786
8154,iPS_cells_iPSC | POU5F1 | ID:86398,-0.07463784
2101,HepG2_Epithelium_Liver | MAFK | ID:45817,-0.07465608
1585,KYSE-150_Epitheloid_Cell_Esophagus | KDM4C | ID:43684,-0.07466914
3974,HCT-116_Colon | TCF4 | ID:54664,-0.07469448
8128,VCaP_Epithelium_Prostate | AR | ID:86007,-0.07480756
7215,293T | UHRF2 | ID:76568,-0.0748605
1827,K562_Erythroblast_Bone_Marrow | HDAC1 | ID:45428,-0.07490194
7071,U2OS | ZBTB48 | ID:75280,-0.075044915
6383,MCF-7_Breast | POLR2A | ID:71059,-0.07504627
3617,MCF-7_Epithelium_Breast | POLR2A | ID:52591,-0.07515375
6671,Prostate | AR | ID:72971,-0.075178586
6969,HepG2_Epithelium_Liver | SMAD4 | ID:74641,-0.07518574
2920,iPSC | SOX2 | ID:48551,-0.07521794
9266,K562 | NR2F2 | ENCODE,-0.075261295
1865,Fibroblast_Umbilical_Vein | CTCF | ID:45571,-0.07527307
3877,MCF-7_Epithelium_Breast | ESR1 | ID:54088,-0.07531827
3115,MCF-7_Epithelium_Breast | FOXA1 | ID:49657,-0.07537722
9415,Penis_Foreskin_Fibroblast_Primary_Cells_skin02 | DNase.fdr0.01.hot | Roadmap,-0.0754119
4498,B_Lymphocyte_Tonsil | BCL6 | ID:58302,-0.0755077
4780,K562_Erythroblast_Bone_Marrow | ZNF24 | ID:62764,-0.07551062
2174,K562_Erythroblast_Bone_Marrow | JUN | ID:45892,-0.07555732
8720,Fetal_Intestine_Large | DNase.fdr0.01.peaks | Roadmap,-0.07558363
1414,MS1_Lymphoblastoid_Blood | CTCF | ID:42568,-0.075666524
1386,GM19239_Lymphoblastoid_Blood | CTCF | ID:42463,-0.07569496
5076,K562_Erythroblast_Bone_Marrow | POLR2H | ID:63477,-0.075767614
7006,GM12878_B_Lymphocyte_Blood | STAT2 | ID:74678,-0.07577301
7058,LOUCY_Blood | MYB | ID:75138,-0.07587072
5164,HEK293_Epithelium_Embryonic_Kidney | ZBTB8A | ID:63686,-0.075917415
5006,Liver | NR2F2 | ID:63319,-0.07596471
435,AB32_Epithelium_Mammary_Gland | PR | ID:33569,-0.0760461
6461,Fibroblast_Skin | H1.0 | ID:71334,-0.07607883
7028,K562_Erythroblast_Bone_Marrow | FOS | ID:7484,-0.076091126
9017,HeLa-S3 | E2F6 | ENCODE,-0.07611022
2891,Keratinocyte | SNAI2 | ID:48332,-0.07624047
7321,293T | ZNF333 | ID:77137,-0.07627897
3874,MCF-7_Epithelium_Breast | ESR1 | ID:54085,-0.076324046
38,HeLa_Epithelium_Cervix | GATAD1 | ID:1219,-0.07632549
8224,Breast | FOXA1 | ID:86889,-0.076342285
6735,SUM159PT_Mammary_carcinoma_cell_Breast | BRD4 | ID:73510,-0.07651799
2124,Fibroblast_Pulmonary_Artery | CTCF | ID:45841,-0.07665529
8937,H1-hESC | JARID1A | ENCODE,-0.076669574
2914,MCF-7_Epithelium_Breast | ESR1 | ID:48455,-0.07668996
3808,T47D_Epithelium_Mammary_Gland | EP300 | ID:53968,-0.07670385
7696,H1_Embryonic_Stem_Cell_Embryo | CTCF | ID:832,-0.07670594
7702,TIME_Fibroblast | POLR2A | ID:83207,-0.07670676
2114,HepG2_Epithelium_Liver | IRF3 | ID:45831,-0.076750726
4272,LNCaP_Epithelium_Prostate | AR | ID:56255,-0.076789394
2180,K562_Erythroblast_Bone_Marrow | CTCF | ID:45899,-0.076897174
50,HeLa_Epithelium_Cervix | NR3C1 | ID:1301,-0.076913364
7263,293T | ZNF879 | ID:77022,-0.07703627
1423,HEK293_Epithelium_Embryonic_Kidney | EP300 | ID:42634,-0.07707159
4974,HEK293_Epithelium_Embryonic_Kidney | ZNF680 | ID:63246,-0.077105455
8988,HCT-116 | ZBTB33 | ENCODE,-0.077133566
1462,LoVo_Colon | STAG1 | ID:42846,-0.07713454
3893,Mesenchymal_Stem_Cell | CEBPB | ID:54131,-0.077187456
3952,MCF-7_Epithelium_Breast | NCAPG | ID:54623,-0.077188954
772,T_Lymphocyte_Lymph_Node | TAL1 | ID:36366,-0.07720424
5250,HEK293_Epithelium_Embryonic_Kidney | ZNF641 | ID:63952,-0.07723163
1810,K562_Erythroblast_Bone_Marrow | RNF2 | ID:45391,-0.07723331
120,Jurkat_T_Lymphocyte_Blood | CTCF | ID:1936,-0.07724181
6386,MCF-7_Breast | POLR2A | ID:71062,-0.077265956
7368,Breast | TRIM25 | ID:77298,-0.0773073
9000,HeLa-S3 | BDP1 | ENCODE,-0.07731305
7221,HEK293 | ASXL1 | ID:76682,-0.077344745
4922,A549_Epithelium_Lung | EP300 | ID:63125,-0.07734475
5369,A549_Epithelium_Lung | CEBPB | ID:64280,-0.07734984
6604,K562_Haematopoietic_and_lymphoid | POLR2A | ID:72442,-0.077352375
5272,HEK293_Epithelium_Embryonic_Kidney | KLF7 | ID:64011,-0.07739006
351,MCF-7_Epithelium_Breast | EP300 | ID:33154,-0.077406146
4193,293T-Rex | BRD4 | ID:55868,-0.07744996
1731,VCaP_Epithelium_Prostate | BRD2 | ID:44595,-0.07750883
5464,HepG2_Epithelium_Liver | YBX1 | ID:64544,-0.077516936
8696,ECC-1 (BPA_100nM) | ERalpha | ENCODE,-0.077629484
5655,HEK293_Epithelium_Embryonic_Kidney | ZNF317 | ID:65079,-0.07770118
6077,ZR-75-1_Embryonic_Stem_Cell_Breast | NR3C1 | ID:68862,-0.07771125
1958,GM15510_Lymphoblastoid_Blood | RELA | ID:45668,-0.077732705
6459,Fibroblast_Skin | H1.4 | ID:71332,-0.07777126
2764,TIVE-LTC_T_Lymphocyte_Blood | POLR2A | ID:47730,-0.07782307
1465,LoVo_Colon | MAFK | ID:42854,-0.0778276
9230,K562 | eGFP-JunD | ENCODE,-0.077828065
7463,Stem_cell | EP300 | ID:81576,-0.07793698
7946,HeLa_Epithelium_Cervix | SMC3 | ID:84735,-0.07794838
1064,MM1.S_B_Lymphocyte_Blood | BRD4 | ID:39047,-0.078005604
4419,MOLM-14_Myeloid_Cell | BRD4 | ID:57177,-0.078007385
7247,HEK293_Epithelium_Embryonic_Kidney | IRAK1 | ID:76859,-0.07801177
9125,HepG2 | TAF1 | ENCODE,-0.078077264
533,HeLa_Epithelium_Cervix | SUMO1 | ID:34368,-0.07808764
3733,SH-SY5Y_Bone_Marrow | KDM1A | ID:53467,-0.07811891
3308,hMADS-3_Adipocyte_Adipose | CREBBP | ID:50402,-0.07816662
6531,BT-16_Brain | SMARCA4 | ID:72121,-0.07820576
4285,MOLM-14_Myeloid_Cell | MED1 | ID:56355,-0.07823442
9091,HepG2 | IRF3 | ENCODE,-0.07840311
1295,iPSC | JARID2 | ID:41820,-0.07843296
6739,SUM159PT_Mammary_carcinoma_cell_Breast | BRD4 | ID:73514,-0.07843664
5399,A549_Epithelium_Lung | NR3C1 | ID:64333,-0.07844646
8131,HeLa_Epithelium_Cervix | POLR2A | ID:86117,-0.078543894
8024,Endothelial_Cell | EP300 | ID:85378,-0.07862103
8561,HCT-116_HCT116 | POLR2A | ID:88902,-0.078655735
2197,K562_Erythroblast_Bone_Marrow | BHLHE40 | ID:45916,-0.078730725
2698,DU145_Epithelium_Prostate | FOXA1 | ID:47325,-0.078732066
3947,LS180_Epithelium_Colon | CDX2 | ID:5461,-0.07880772
1050,LoVo_Colon | ATOH1 | ID:38856,-0.07893879
4802,HEK293_Epithelium_Embryonic_Kidney | SP3 | ID:62840,-0.07899707
4581,HEK293_Epithelium_Embryonic_Kidney | XRN2 | ID:58845,-0.07902162
4775,K562_Erythroblast_Bone_Marrow | MTA2 | ID:62756,-0.07903553
3103,MCF-7_Epithelium_Breast | EP300 | ID:49645,-0.07903854
4444,Embryonic_Stem_Cell_Embryo | RNF2 | ID:5769,-0.079054326
8482,C4-2B_Epithelium_Prostate | ZFX | ID:88351,-0.07907427
5621,HEK293_Epithelium_Embryonic_Kidney | PATZ1 | ID:64981,-0.07908286
8844,GM12878 | STAT3 | ENCODE,-0.07912234
5140,HEK293_Epithelium_Embryonic_Kidney | ZNF140 | ID:63640,-0.07913422
7306,293T | ZNF479 | ID:77112,-0.07915862
8250,H1_Embryonic_Stem_Cell_Embryo | SMAD2 | ID:87048,-0.079187125
7586,LTED_Breast | ESR1 | ID:82381,-0.07920983
8018,HeLa_Epithelium_Cervix | POLR2A | ID:85295,-0.07922814
531,HeLa_Epithelium_Cervix | SUMO1 | ID:34365,-0.07922918
9459,T-47D (BPA_100nM) | ERalpha | ENCODE,-0.079240784
5232,Colon | CTCF | ID:63899,-0.07925566
2200,Lymphocyte_Blood | STAT5B | ID:4592,-0.079308845
7494,LNCaP_Epithelium_Prostate | AR | ID:81774,-0.07933846
2478,H1_Embryonic_Stem_Cell_Embryo | POU5F1 | ID:46194,-0.07935492
8241,MDA-MB-231_mDA | POLR2A | ID:86946,-0.079362765
6651,MHH-MED-1_Cardiomyocyte | MED1 | ID:72908,-0.07936587
1198,SGBS_Adipocyte_Adipose | PPARG | ID:41166,-0.07936648
1204,T_Lymphocyte_Blood | HDAC3 | ID:4125,-0.079440966
5372,MCF-7_Epithelium_Breast | RAD21 | ID:64285,-0.0794435
7848,HCT-116_HCT116 | POLR2A | ID:84237,-0.07944981
9095,HepG2 | MafK | ENCODE,-0.07945892
6372,HaCaT_Keratinocyte | TP63 | ID:71028,-0.07952718
4810,K562_Erythroblast_Bone_Marrow | ZNF584 | ID:62862,-0.07953601
4580,HEK293_Epithelium_Embryonic_Kidney | XRN2 | ID:58844,-0.079536766
6467,MCF-7_Breast | CTCF | ID:71677,-0.079560444
9309,K562 | STAT5A | ENCODE,-0.0796392
6563,Cortex_Embryonic_Kidney | SIX1 | ID:72383,-0.07975964
8757,Gastric | DNase.fdr0.01.peaks | Roadmap,-0.07979138
5339,A549_Epithelium_Lung | BCL3 | ID:64183,-0.07979807
5168,HEK293_Epithelium_Embryonic_Kidney | GLIS1 | ID:63690,-0.079801366
6033,HCT-116_Colon_cancer_cell_Colon | POLR2A | ID:68779,-0.07989319
2086,HepG2_Epithelium_Liver | NR2C2 | ID:45800,-0.07991032
1225,NOMO-1_Myeloid_Cell | ZFX | ID:41307,-0.079925805
8369,K562_Erythroblast_Bone_Marrow | HDAC1 | ID:8775,-0.07994075
4210,HepG2_Epithelium_Liver | RAD21 | ID:56041,-0.07995848
7060,Huh7_Epithelium_Liver | RELA | ID:75140,-0.07996451
9403,Pancreas | DNase.all.peaks | Roadmap,-0.079965845
7936,A673_Polygonal_Muscle | FLI1 | ID:84628,-0.079982705
7753,BJ_Fibroblast_Skin | FOXA2 | ID:83588,-0.0799881
3152,Neural_Stem_Cell | EZH2 | ID:49798,-0.07999979
5213,A549_Epithelium_Lung | BCL3 | ID:63854,-0.080150515
2384,ECC-1_Epithelium_Endometrium | ESR1 | ID:46103,-0.08017903
928,H54_Glial_Cell_Brain | POLR2A | ID:38186,-0.08019236
7728,HCT-116_HCT116 | POLR2A | ID:83343,-0.08019491
3017,DU145_Epithelium_Prostate | ETS1 | ID:49238,-0.080197446
619,NHEK_Keratinocyte_Skin | CTCF | ID:35406,-0.08020045
74,HeLa_Epithelium_Cervix | SMARCC1 | ID:1346,-0.08023978
84,HepG2_Epithelium_Liver | CEBPA | ID:1375,-0.08024044
5291,K562_Erythroblast_Bone_Marrow | CEBPG | ID:64052,-0.08025097
8444,HCT-116_HCT116 | POLR2A | ID:88093,-0.080302805
3625,MCF-7_Epithelium_Breast | ESR1 | ID:52609,-0.08034951
2692,MDA-MB-231_Epithelium_Breast | KDM5B | ID:47283,-0.0803585
4165,Delta47 | CTCFL | ID:55775,-0.080428444
5109,MCF-7_Epithelium_Breast | MLLT1 | ID:63557,-0.08045862
5772,T47D_Epithelium_Mammary_Gland | FOXA1 | ID:6570,-0.08049354
4168,Cardiomyocyte_Heart | EP300 | ID:5578,-0.08052362
5342,K562_Erythroblast_Bone_Marrow | MLLT1 | ID:64187,-0.080557644
9273,K562 | PML | ENCODE,-0.08059652
1486,GP5d_Colon | SMC3 | ID:42931,-0.080608286
5986,BEAS-2B_Epithelium_Lung | RELA | ID:68224,-0.08068311
364,P493-6_B_cell_lymphoma | MAX | ID:33175,-0.08080547
2390,GM12878_B_Lymphocyte_Blood | BATF | ID:46109,-0.08080981
6237,MCF-7_Human_Breast_Cancer_Cell_Breast | NELFE | ID:69816,-0.080837645
1521,HeLa_Epithelium_Cervix | JMJD6 | ID:43089,-0.08084588
5409,K562_Erythroblast_Bone_Marrow | ZNF740 | ID:64373,-0.08085219
3033,H1_Embryonic_Stem_Cell_Embryo | NANOG | ID:4932,-0.080870666
2006,HCT-116_Colon | CTCF | ID:45716,-0.08090092
7087,Retina | CTCF | ID:75553,-0.08093898
1773,DND-41_T_Lymphocyte_Blood | CTCF | ID:45189,-0.08099727
6214,HT29_colorectal_adenocarcinoma | POLR2A | ID:69788,-0.08101894
1076,LX2_Hepatic_Stellate_Cell | VDR | ID:39364,-0.08106587
7333,293T | ZNF222 | ID:77158,-0.08109578
8704,Fetal_Adrenal_Gland | DNase.fdr0.01.peaks | Roadmap,-0.081171155
8699,ECC-1 (DMSO_0.02pct) | FOXA1 | ENCODE,-0.08119981
2439,GM12891_Lymphoblastoid_Blood | SPI1 | ID:46156,-0.08122834
629,CCRF-CEM_T_Lymphocyte_Blood | TCF12 | ID:35478,-0.081244834
2275,MCF-7_Epithelium_Breast | MYC | ID:45996,-0.08135281
7876,LNCaP_Epithelium_Prostate | FOXA1 | ID:84344,-0.08135335
4069,H3396_Epithelium_Mammary_Gland | CREB1 | ID:5549,-0.08140867
6398,VCaP_Epithelium_Prostate | AR | ID:71110,-0.08146816
332,MM1.S_B_Lymphocyte_Blood | CDK9 | ID:33125,-0.081477545
4065,HeLa_Epithelium_Cervix | NELFA | ID:55468,-0.0814943
996,LoVo_Colon | ETS2 | ID:38712,-0.081543595
9155,HUVEC | CTCF | ENCODE,-0.081573375
8945,H1-hESC | NRSF | ENCODE,-0.08158129
4586,TF-1_Erythroblast_Bone_Marrow | GATA2 | ID:58874,-0.08160565
8697,ECC-1 (Estradiol_10nM) | ERalpha | ENCODE,-0.081606366
6958,Saos-2_Osteosarcoma_cell | RUNX2 | ID:74546,-0.08160949
3659,Raji_B_Lymphocyte_Blood | CIITA | ID:52788,-0.08163677
6197,MV4;11_Leukemia_Cell_Blood | BRD4 | ID:69764,-0.08163863
2820,Endothelial_Cell_Umbilical_Vein | BRD4 | ID:48060,-0.081761986
8067,HEK293T_Epithelium_Embryonic_Kidney | NCOR1 | ID:8565,-0.08177945
5340,A549_Epithelium_Lung | BCL3 | ID:64184,-0.08189607
6611,Breast | ESR1 | ID:72504,-0.081905395
8388,SHEP-21N_Neuroblastoma_cell_Bone_Marrow | POLR2A | ID:87827,-0.08194174
6268,A549_Epithelium_Lung | INO80 | ID:69945,-0.08209771
6283,NCI-H82 | ASCL1 | ID:70119,-0.082160935
494,BG03_Embryonic_Stem_Cell_Embryo | SMAD3 | ID:34012,-0.08218626
672,MCF-7_Epithelium_Breast | FAIRE | ID:35739,-0.08218873
2379,ECC-1_Epithelium_Endometrium | NR3C1 | ID:46099,-0.08219431
4530,PANC-1_Pancreas | CTCF | ID:58361,-0.082231686
8166,SKMEL5_melanoma | POLR2A | ID:86524,-0.082237676
3787,Jurkat_T_Lymphocyte_Blood | POLR2A | ID:53720,-0.08225531
3623,MCF-7_Epithelium_Breast | POLR2A | ID:52597,-0.08235893
6185,Erythroid_Cell | CTCF | ID:69624,-0.08248698
2341,A549_Epithelium_Lung | USF1 | ID:46062,-0.082518816
5756,MCF-7_Epithelium_Breast | ESR1 | ID:6552,-0.082540266
7444,Raji_B_Lymphocyte_Blood | POLR2A | ID:81324,-0.08258339
2579,K562_Erythroblast_Bone_Marrow | ZBTB7A | ID:46295,-0.08258452
758,GM15510_Lymphoblastoid_Blood | RELA | ID:36321,-0.0825893
3906,OCI-Ly10_B_Lymphocyte_Bone_Marrow | FOXP1 | ID:54155,-0.08259093
3373,6540_cells_Epithelium | PAX6 | ID:50898,-0.0826341
2079,HepG2_Epithelium_Liver | SREBF1 | ID:45793,-0.08273702
879,ME-1_Leukemia_Cell | HDAC1 | ID:37597,-0.08275415
8428,MOLT-4_Leukemia | POLR2A | ID:88000,-0.08287823
1365,GM18505_Lymphoblastoid_Blood | STAG1 | ID:42383,-0.08296328
2025,HeLa-S3_Epithelium_Cervix | ZZZ3 | ID:45735,-0.08299482
3768,Embryonic_Stem_Cell | POLR2A | ID:53662,-0.08303742
2987,HeLa_Epithelium_Cervix | ELL2 | ID:49008,-0.08305685
3726,T47D_Epithelium_Mammary_Gland | CHD8 | ID:53399,-0.08306728
6342,Raji_B_Lymphocyte_Blood | POLR2A | ID:70940,-0.08314091
8022,Acute_myeloid_leukemia | BRD4 | ID:85341,-0.083155915
5529,GM12878_B_Lymphocyte_Blood | IKZF1 | ID:64735,-0.0831837
8772,GM12878 | ATF2 | ENCODE,-0.083188966
3855,MCF-7_Epithelium_Breast | ESR1 | ID:54030,-0.08320337
3870,MCF-7_Epithelium_Breast | ESR1 | ID:54081,-0.08320862
4084,B_Lymphocyte | MEF2B | ID:55547,-0.0832419
3274,VCaP_Epithelium_Prostate | AR | ID:50254,-0.08325486
4900,K562_Erythroblast_Bone_Marrow | ZBTB40 | ID:63068,-0.0832958
5426,K562_Erythroblast_Bone_Marrow | KLF16 | ID:64425,-0.083317496
813,MDA-MB-453_Epithelium_Mammary_Gland | AR | ID:36845,-0.08336362
7704,TTC1240_Malignant_rhabdoid_tumor | SUZ12 | ID:83221,-0.083459765
819,U937_Pleura | FLI1 | ID:37057,-0.083463915
5512,K562_Erythroblast_Bone_Marrow | IRF1 | ID:64675,-0.08346899
2,H9_Embryonic_Stem_Cell_Embryo | EP300 | ID:1007,-0.08351182
8266,MCF-7_Epithelium_Breast | GRHL2 | ID:87118,-0.08364893
3193,90-8TL_Schwann_Cell_Brain | BRD4 | ID:49980,-0.08366322
5684,HEK293_Epithelium_Embryonic_Kidney | ZFP64 | ID:65122,-0.08374054
1251,Macrophage_Blood | SPI1 | ID:41568,-0.0837952
3116,MCF-7_Epithelium_Breast | FOXA1 | ID:49658,-0.08384618
8474,BE2-C_Neuroblastoma_cell | POLR2A | ID:88301,-0.0839665
3417,HUES64_Embryonic_Stem_Cell_Embryo | PRDM1 | ID:51434,-0.08406909
1855,AG04449_Fibroblast_Skin | CTCF | ID:45561,-0.08407438
1354,GM12892_Lymphoblastoid_Blood | CTCF | ID:42334,-0.08409034
9218,K562 | CTCF | ENCODE,-0.08417637
116,IMR90_Fibroblast_Lung | RBL2 | ID:1879,-0.08430306
6325,HCT-116_Colon_cancer_cell_Colon | TCF7L1 | ID:70804,-0.08433022
411,TAM_R_Epithelium_Mammary_Gland | ESR1 | ID:33495,-0.084352046
8596,HeLa_Epithelium_Cervix | YY1 | ID:9213,-0.084380254
2967,MCF-7_Epithelium_Breast | POLR2A | ID:48828,-0.084381126
2801,Jurkat_T_Lymphocyte_Blood | REST | ID:47864,-0.08438229
4706,HepG2_Epithelium_Liver | RAD21 | ID:62608,-0.084440626
9124,HepG2 | SRF | ENCODE,-0.084476106
4747,MCF-7_Epithelium_Breast | ZNF207 | ID:62696,-0.084476925
4837,A549_Epithelium_Lung | CEBPB | ID:62929,-0.08447842
4531,PANC-1_Pancreas | CTCF | ID:58362,-0.084507406
275,Epithelium_Prostate | AR | ID:2986,-0.0845339
3374,6540_cells_Epithelium | LHX2 | ID:50899,-0.08458616
5762,MCF-7_Epithelium_Breast | ESR1 | ID:6559,-0.08460623
5720,HEK293_Epithelium_Embryonic_Kidney | ZNF35 | ID:65180,-0.08465659
8454,A673_Polygonal_Muscle | MKL2 | ID:88131,-0.08467267
2924,MCF-7_Epithelium_Breast | AGO1 | ID:48594,-0.08474593
7035,K562_Erythroblast_Bone_Marrow | HDAC8 | ID:7486,-0.08482191
7952,SKH1 | GATA2 | ID:84785,-0.08490245
6186,Hematopoietic_stem_and_progenitor_cell | STAG1 | ID:69626,-0.08490706
2334,A549_Epithelium_Lung | ATF3 | ID:46055,-0.08490736
6599,BJ_Fibroblast_Foreskin | POLR2A | ID:72429,-0.084999196
1988,H1_Embryonic_Stem_Cell_Embryo | BRCA1 | ID:45698,-0.08501544
3838,MCF-7_Epithelium_Breast | EP300 | ID:54008,-0.08501803
2612,MCF-7_Epithelium_Breast | HDAC2 | ID:46326,-0.08501846
4205,OS25_Embryonic_Stem_Cell_Embryo | RNF2 | ID:5603,-0.08502065
8992,HEK293 | KAP1 | ENCODE,-0.08512206
4163,K562_Erythroblast_Bone_Marrow | CTCFL | ID:55771,-0.08512278
2552,K562_Erythroblast_Bone_Marrow | GABPA | ID:46268,-0.08515061
3820,T47D_Epithelium_Mammary_Gland | PR | ID:53983,-0.085278444
3534,Colon | POLR2A | ID:51858,-0.08537154
3724,T47D_Epithelium_Mammary_Gland | CHD8 | ID:53397,-0.085454114
409,MCF-7_Epithelium_Breast | ESR1 | ID:33491,-0.08553621
1159,U87_Brain | BRD4 | ID:40217,-0.085543275
7417,Kidney | ZFX | ID:81162,-0.08554791
2514,HepG2_Epithelium_Liver | CEBPD | ID:46230,-0.08555308
5541,HepG2_Epithelium_Liver | SRSF3 | ID:64771,-0.08557129
8016,KELLY_Neuroblastoma_cell | MYCN | ID:85291,-0.0856505
3803,T47D_Epithelium_Mammary_Gland | ESR1 | ID:53960,-0.08565444
1700,Cord_blood | TAL1 | ID:44435,-0.0856635
6976,GM12878_B_Lymphocyte_Blood | ETV6 | ID:74648,-0.085711926
6776,SEM_B_Lymphocyte | KDM2B | ID:73700,-0.08572868
4048,VCaP_Epithelium_Prostate | POLR2A | ID:55363,-0.085734084
8600,HCT-116_Colon | CBX3 | ID:9231,-0.08574148
4189,TC-797 | BRD4 | ID:55844,-0.08574725
4003,786-O_Epithelium_Kidney | ARNT | ID:5517,-0.085772544
