,Target,Importance
4418,MOLM-14_Myeloid_Cell | BRD4 | ID:57175,0
4422,MDA-MB-453_Epithelium_Mammary_Gland | AR | ID:57278,0
4423,MDA-MB-453_Epithelium_Mammary_Gland | AR | ID:57279,0
4424,MDA-MB-453_Epithelium_Mammary_Gland | AR | ID:57280,0
4432,H9_Embryonic_Stem_Cell_Embryo | POU5F1 | ID:5753,0
4369,K562_Erythroblast_Bone_Marrow | KRAB | ID:56850,0
2156,K562_Erythroblast_Bone_Marrow | TAL1 | ID:45872,0
4586,TF-1_Erythroblast_Bone_Marrow | GATA2 | ID:58874,0
2158,K562_Erythroblast_Bone_Marrow | JUN | ID:45874,0
2192,K562_Erythroblast_Bone_Marrow | RCOR1 | ID:45911,0
4291,Prostate | AR | ID:56390,0
4294,GM10861_Lymphocyte_Blood | VDR | ID:564,0
2188,K562_Erythroblast_Bone_Marrow | MAX | ID:45907,0
2176,K562_Erythroblast_Bone_Marrow | MYC | ID:45894,0
4314,GM10861_Lymphocyte_Blood | VDR | ID:565,0
4321,HuCCT1 | MED1 | ID:56556,0
4324,HuCCT1 | POLR2A | ID:56559,0
4334,GM10861_Lymphocyte_Blood | VDR | ID:566,0
2169,K562_Erythroblast_Bone_Marrow | NRF1 | ID:45886,0
4339,MDA-MB-231_Epithelium_Breast | JUN | ID:56632,0
2164,K562_Erythroblast_Bone_Marrow | TBP | ID:45881,0
2163,K562_Erythroblast_Bone_Marrow | JUND | ID:45880,0
4353,GM10861_Lymphocyte_Blood | VDR | ID:567,0
4356,LNCaP_Epithelium_Prostate | FOXA1 | ID:5679,0
4357,LNCaP_Epithelium_Prostate | FOXA1 | ID:5680,0
4358,Neural_crest_cell_Cranial | EP300 | ID:56814,0
4435,Nalm6_B_cell_precursor_Blood | IKZF1 | ID:57640,0
4436,Nalm6_B_cell_precursor_Blood | HDAC1 | ID:57641,0
2122,Epithelium_Mammary_Gland | CTCF | ID:45839,0
4449,LX2_Hepatic_Stellate_Cell | BRD3 | ID:57806,0
4522,LNCaP-abl_Epithelium_Prostate | POLR2A | ID:58352,0
4523,LNCaP-abl_Epithelium_Prostate | POLR2A | ID:58353,0
4528,LNCaP-abl_Epithelium_Prostate | POLR2A | ID:58359,0
4529,PANC-1_Pancreas | CTCF | ID:58360,0
2081,HepG2_Epithelium_Liver | CTCF | ID:45795,0
2078,HepG2_Epithelium_Liver | POLR2A | ID:45792,0
4543,Embryonic_Stem_Cell_Embryo | MED1 | ID:58493,0
2074,HepG2_Epithelium_Liver | MAZ | ID:45788,0
4548,LNCaP-abl_Epithelium_Prostate | POLR2A | ID:58631,0
2070,HeLa-S3_Epithelium_Cervix | POLR2A | ID:45784,0
4553,LNCaP-abl_Epithelium_Prostate | MED1 | ID:58636,0
2067,HeLa-S3_Epithelium_Cervix | TBP | ID:45781,0
4561,Th1 | MAF | ID:58808,0
2064,HeLa-S3_Epithelium_Cervix | MAX | ID:45778,0
4569,HEK293_Epithelium_Embryonic_Kidney | POLR2A | ID:58834,0
4572,HEK293_Epithelium_Embryonic_Kidney | POLR2A | ID:58837,0
4577,HEK293_Epithelium_Embryonic_Kidney | XRN2 | ID:58841,0
4520,LNCaP-abl_Epithelium_Prostate | POLR2A | ID:58350,0
2085,HepG2_Epithelium_Liver | PPARGC1A | ID:45799,0
2086,HepG2_Epithelium_Liver | NR2C2 | ID:45800,0
2105,HepG2_Epithelium_Liver | POLR2A | ID:45821,0
4452,LX2_Hepatic_Stellate_Cell | BRD4 | ID:57809,0
4454,LX2_Hepatic_Stellate_Cell | POLR2A | ID:57811,0
4462,LNCaP_Epithelium_Prostate | CHD1 | ID:58019,0
2117,Embryonic_Fibroblast_Foreskin | CTCF | ID:45834,0
2116,Embryonic_Fibroblast_Foreskin | CTCF | ID:45833,0
2111,HepG2_Epithelium_Liver | JUND | ID:45828,0
2106,HepG2_Epithelium_Liver | EP300 | ID:45822,0
2104,HepG2_Epithelium_Liver | HSF1 | ID:45820,0
4512,LNCaP-abl_Epithelium_Prostate | SUPT5H | ID:58338,0
4480,Neural_Progenitor_Cell | SOX2 | ID:58176,0
2102,HepG2_Epithelium_Liver | RAD21 | ID:45818,0
4487,Keratinocyte | TP63 | ID:58189,0
4488,Keratinocyte | TP63 | ID:58190,0
4491,Keratinocyte | EP300 | ID:58193,0
4506,Prostate | MED1 | ID:58321,0
2088,HepG2_Epithelium_Liver | CHD2 | ID:45802,0
1965,GM18951_Lymphoblastoid_Blood | POLR2A | ID:45675,0
4874,A549_Epithelium_Lung | BCL3 | ID:63001,0
5514,HEK293_Epithelium_Embryonic_Kidney | KLF1 | ID:64685,0
5268,K562_Erythroblast_Bone_Marrow | ETS2 | ID:63993,0
5284,HEK293_Epithelium_Embryonic_Kidney | CTCF | ID:64040,0
5285,HEK293_Epithelium_Embryonic_Kidney | CTCF | ID:64041,0
5288,K562_Erythroblast_Bone_Marrow | HINFP | ID:64046,0
5298,K562_Erythroblast_Bone_Marrow | ATF3 | ID:64077,0
1837,NHEK_Keratinocyte_Skin | CTCF | ID:45494,0
5305,K562_Erythroblast_Bone_Marrow | TEAD2 | ID:64089,0
5306,K562_Erythroblast_Bone_Marrow | TEAD2 | ID:64090,0
5310,MCF-7_Epithelium_Breast | CTBP1 | ID:64094,0
5311,A549_Epithelium_Lung | BCL3 | ID:64101,0
5314,K562_Erythroblast_Bone_Marrow | KDM4B | ID:64106,0
5316,K562_Erythroblast_Bone_Marrow | SMARCA4 | ID:64111,0
5317,K562_Erythroblast_Bone_Marrow | SMARCA4 | ID:64112,0
5318,A549_Epithelium_Lung | HES2 | ID:64118,0
5320,A549_Epithelium_Lung | HES2 | ID:64120,0
5321,K562_Erythroblast_Bone_Marrow | MEF2D | ID:64127,0
1836,NHEK_Keratinocyte_Skin | EZH2 | ID:45490,0
5325,HepG2_Epithelium_Liver | HHEX | ID:64139,0
5278,K562_Erythroblast_Bone_Marrow | KLF13 | ID:64022,0
1847,A549_Epithelium_Lung | MAX | ID:45553,0
5328,K562_Erythroblast_Bone_Marrow | NFRKB | ID:64144,0
5257,HepG2_Epithelium_Liver | GATA4 | ID:63974,0
5180,Liver | ZBTB33 | ID:63757,0
5185,HepG2_Epithelium_Liver | NR2F6 | ID:63771,0
1863,AG10803_Fibroblast_Skin | CTCF | ID:45569,0
1862,AG09319_Fibroblast_Gingiva | CTCF | ID:45568,0
5201,K562_Erythroblast_Bone_Marrow | GTF2E2 | ID:63822,0
5206,A549_Epithelium_Lung | FOSL2 | ID:63827,0
5207,A549_Epithelium_Lung | FOSL2 | ID:63828,0
5212,K562_Erythroblast_Bone_Marrow | MCM7 | ID:63846,0
1854,A549_Epithelium_Lung | MYC | ID:45560,0
5224,GM12878_B_Lymphocyte_Blood | MLLT1 | ID:63876,0
1850,A549_Epithelium_Lung | CTCF | ID:45556,0
5233,HEK293_Epithelium_Embryonic_Kidney | ZXDB | ID:63902,0
5238,A549_Epithelium_Lung | EP300 | ID:63910,0
5242,A549_Epithelium_Lung | FOSL2 | ID:63919,0
5243,K562_Erythroblast_Bone_Marrow | HDGF | ID:63920,0
5244,K562_Erythroblast_Bone_Marrow | HDGF | ID:63921,0
5254,K562_Erythroblast_Bone_Marrow | SMARCA4 | ID:63971,0
5327,K562_Erythroblast_Bone_Marrow | NFRKB | ID:64143,0
5340,A549_Epithelium_Lung | BCL3 | ID:64184,0
4880,HEK293_Epithelium_Embryonic_Kidney | ATF2 | ID:63008,0
5426,K562_Erythroblast_Bone_Marrow | KLF16 | ID:64425,0
1803,Endothelial_Cell_Umbilical_Vein | POLR2A | ID:45363,0
5432,HEK293_Epithelium_Embryonic_Kidney | OVOL3 | ID:64446,0
5438,A549_Epithelium_Lung | EP300 | ID:64460,0
5448,A549_Epithelium_Lung | FOSL2 | ID:64484,0
5464,HepG2_Epithelium_Liver | YBX1 | ID:64544,0
1780,H1_Embryonic_Stem_Cell_Embryo | CTCF | ID:45230,0
5472,HEK293_Epithelium_Embryonic_Kidney | IKZF2 | ID:64556,0
5477,K562_Erythroblast_Bone_Marrow | MAFG | ID:64575,0
5483,HEK293_Epithelium_Embryonic_Kidney | FEZF1 | ID:64604,0
5485,Colon | CTCF | ID:64614,0
5487,K562_Erythroblast_Bone_Marrow | HDAC8 | ID:64618,0
5489,GM12878_B_Lymphocyte_Blood | TRIM22 | ID:64620,0
5497,K562_Erythroblast_Bone_Marrow | ZNF639 | ID:64648,0
5498,K562_Erythroblast_Bone_Marrow | ZNF639 | ID:64649,0
5507,A549_Epithelium_Lung | CEBPB | ID:64669,0
5508,A549_Epithelium_Lung | CEBPB | ID:64670,0
5511,HEK293_Epithelium_Embryonic_Kidney | ZNF707 | ID:64674,0
5429,HEK293_Epithelium_Embryonic_Kidney | ZNF324 | ID:64443,0
5421,A549_Epithelium_Lung | CEBPB | ID:64400,0
5342,K562_Erythroblast_Bone_Marrow | MLLT1 | ID:64187,0
5419,A549_Epithelium_Lung | CEBPB | ID:64398,0
1825,K562_Erythroblast_Bone_Marrow | EZH2 | ID:45424,0
5353,A549_Epithelium_Lung | FOSL2 | ID:64223,0
5354,A549_Epithelium_Lung | NR3C1 | ID:64224,0
5358,A549_Epithelium_Lung | HES2 | ID:64242,0
5362,HEK293_Epithelium_Embryonic_Kidney | ZNF610 | ID:64255,0
1819,K562_Erythroblast_Bone_Marrow | HDAC2 | ID:45414,0
5371,MCF-7_Epithelium_Breast | RAD21 | ID:64284,0
5374,HEK293_Epithelium_Embryonic_Kidney | ZSCAN23 | ID:64289,0
5376,K562_Erythroblast_Bone_Marrow | ZBTB11 | ID:64291,0
5384,K562_Erythroblast_Bone_Marrow | E2F5 | ID:64303,0
5398,A549_Epithelium_Lung | NR3C1 | ID:64332,0
5399,A549_Epithelium_Lung | NR3C1 | ID:64333,0
5401,K562_Erythroblast_Bone_Marrow | ZNF644 | ID:64348,0
1809,K562_Erythroblast_Bone_Marrow | KDM5B | ID:45390,0
5409,K562_Erythroblast_Bone_Marrow | ZNF740 | ID:64373,0
5411,GM12878_B_Lymphocyte_Blood | TBX21 | ID:64375,0
5414,K562_Erythroblast_Bone_Marrow | BACH1 | ID:64378,0
1864,AG10803_Fibroblast_Skin | CTCF | ID:45570,0
5173,K562_Erythroblast_Bone_Marrow | ELF1 | ID:63734,0
5172,K562_Erythroblast_Bone_Marrow | ELF1 | ID:63733,0
4958,K562_Erythroblast_Bone_Marrow | GABPA | ID:63207,0
1927,GM12878_B_Lymphocyte_Blood | ZNF384 | ID:45634,0
1924,GM12878_B_Lymphocyte_Blood | CTCF | ID:45631,0
4989,A549_Epithelium_Lung | FOSL2 | ID:63298,0
1919,GM12878_B_Lymphocyte_Blood | ESRRA | ID:45627,0
5004,HEK293_Epithelium_Embryonic_Kidney | SCRT2 | ID:63317,0
5008,K562_Erythroblast_Bone_Marrow | ELK1 | ID:63321,0
5009,K562_Erythroblast_Bone_Marrow | ELK1 | ID:63322,0
5011,K562_Erythroblast_Bone_Marrow | LEF1 | ID:63332,0
5013,Liver | ZBTB33 | ID:63346,0
1912,GM12878_B_Lymphocyte_Blood | SREBF1 | ID:45620,0
1911,GM12878_B_Lymphocyte_Blood | POLR2A | ID:45619,0
5022,K562_Erythroblast_Bone_Marrow | ZNF318 | ID:63365,0
5024,HEK293_Epithelium_Embryonic_Kidney | ZSCAN5A | ID:63376,0
5031,K562_Erythroblast_Bone_Marrow | KDM1A | ID:63385,0
1906,GM12878_B_Lymphocyte_Blood | STAT3 | ID:45612,0
1902,GM12878_B_Lymphocyte_Blood | NFE2 | ID:45608,0
1898,GM12875_B_Lymphocyte_Blood | CTCF | ID:45604,0
4967,A549_Epithelium_Lung | CEBPB | ID:63230,0
1933,GM12878_B_Lymphocyte_Blood | STAT1 | ID:45643,0
5171,K562_Erythroblast_Bone_Marrow | ZC3H8 | ID:63719,0
4944,K562_Erythroblast_Bone_Marrow | ETV1 | ID:63177,0
4883,HEK293_Epithelium_Embryonic_Kidney | ZNF697 | ID:63011,0
4884,HEK293_Epithelium_Embryonic_Kidney | TSHZ1 | ID:63014,0
4889,K562_Erythroblast_Bone_Marrow | MBD2 | ID:63029,0
1958,GM15510_Lymphoblastoid_Blood | RELA | ID:45668,0
4897,Spleen | CTCF | ID:63059,0
4904,A549_Epithelium_Lung | FOSL2 | ID:63079,0
1954,GM12892_Lymphoblastoid_Blood | RELA | ID:45664,0
4908,HepG2_Epithelium_Liver | PRPF4 | ID:63090,0
4912,HepG2_Epithelium_Liver | ATF1 | ID:63105,0
4916,HepG2_Epithelium_Liver | HNRNPLL | ID:63112,0
4921,A549_Epithelium_Lung | EP300 | ID:63124,0
1948,GM12878_B_Lymphocyte_Blood | EP300 | ID:45658,0
4924,HepG2_Epithelium_Liver | MNT | ID:63127,0
1947,GM12878_B_Lymphocyte_Blood | POLR2A | ID:45657,0
4926,K562_Erythroblast_Bone_Marrow | PBX2 | ID:63132,0
4928,iPSC | POU5F1 | ID:63136,0
1941,GM12878_B_Lymphocyte_Blood | EP300 | ID:45651,0
5041,iPSC | POLR2AphosphoS5 | ID:63407,0
5045,A549_Epithelium_Lung | CEBPB | ID:63415,0
5047,HEK293_Epithelium_Embryonic_Kidney | ZFP69B | ID:63424,0
5051,HEK293_Epithelium_Embryonic_Kidney | INSM2 | ID:63428,0
1884,GM12864_B_Lymphocyte_Blood | CTCF | ID:45590,0
5103,A549_Epithelium_Lung | NR3C1 | ID:63550,0
5106,A549_Epithelium_Lung | HES2 | ID:63553,0
5115,K562_Erythroblast_Bone_Marrow | ADNP | ID:63582,0
5119,HepG2_Epithelium_Liver | SOX13 | ID:63594,0
1876,GM06990_B_Lymphocyte_Blood | CTCF | ID:45582,0
5135,HEK293_Epithelium_Embryonic_Kidney | ZNF280D | ID:63619,0
5138,HEK293_Epithelium_Embryonic_Kidney | ZNF101 | ID:63633,0
5144,A549_Epithelium_Lung | EP300 | ID:63649,0
1871,Caco-2_Epithelium_Colon | CTCF | ID:45577,0
5147,HEK293_Epithelium_Embryonic_Kidney | SP7 | ID:63653,0
5154,A549_Epithelium_Lung | CEBPB | ID:63665,0
5162,Liver | ATF3 | ID:63684,0
5167,HEK293_Epithelium_Embryonic_Kidney | GLIS1 | ID:63689,0
1866,Fibroblast_Umbilical_Vein | CTCF | ID:45572,0
1865,Fibroblast_Umbilical_Vein | CTCF | ID:45571,0
5170,K562_Erythroblast_Bone_Marrow | ZC3H8 | ID:63718,0
5097,HEK293_Epithelium_Embryonic_Kidney | ZNF692 | ID:63538,0
5094,HEK293_Epithelium_Embryonic_Kidney | ZEB2 | ID:63535,0
5089,GM12878_B_Lymphocyte_Blood | TARDBP | ID:63523,0
1890,GM12872_B_Lymphocyte_Blood | CTCF | ID:45596,0
1896,GM12874_B_Lymphocyte_Blood | CTCF | ID:45602,0
5054,MCF-7_Epithelium_Breast | ELK1 | ID:63432,0
1894,GM12873_B_Lymphocyte_Blood | CTCF | ID:45600,0
5058,A549_Epithelium_Lung | NR3C1 | ID:63442,0
5059,A549_Epithelium_Lung | NR3C1 | ID:63443,0
1891,GM12872_B_Lymphocyte_Blood | CTCF | ID:45597,0
5062,K562_Erythroblast_Bone_Marrow | HDAC1 | ID:63450,0
5067,MCF-7_Epithelium_Breast | GATAD2B | ID:63455,0
1887,GM12865_B_Lymphocyte_Blood | CTCF | ID:45593,0
5069,MCF-7_Epithelium_Breast | RCOR1 | ID:63458,0
5072,K562_Erythroblast_Bone_Marrow | IKZF1 | ID:63462,0
5077,K562_Erythroblast_Bone_Marrow | POLR2H | ID:63478,0
5078,MM.1S_B_Lymphoblast_Blood | CTCF | ID:63479,0
5082,K562_Erythroblast_Bone_Marrow | PYGO2 | ID:63514,0
5083,K562_Erythroblast_Bone_Marrow | PYGO2 | ID:63515,0
5085,K562_Erythroblast_Bone_Marrow | MTA2 | ID:63518,0
4289,MV4-11_Macrophage_Blood | CDK8 | ID:56375,0
2194,K562_Erythroblast_Bone_Marrow | CTCF | ID:45913,0
4282,MOLM-14_Myeloid_Cell | POLR2A | ID:56349,0
3264,AG18359_Lymphocyte | POLR2A | ID:5017,0
2581,K562_Erythroblast_Bone_Marrow | E2F6 | ID:46297,0
3276,VCaP_Epithelium_Prostate | RUNX1 | ID:50257,0
3280,VCaP_Epithelium_Prostate | FOXA1 | ID:50261,0
3285,LNCaP_Epithelium_Prostate | FOXA1 | ID:50274,0
3297,Proerythroblast_Fetal_Liver | EZH2 | ID:50375,0
2570,K562_Erythroblast_Bone_Marrow | REST | ID:46286,0
2566,K562_Erythroblast_Bone_Marrow | TAF1 | ID:46282,0
3310,hMADS-3_Adipocyte_Adipose | PPARG | ID:50408,0
3314,hMADS-3_Adipocyte_Adipose | KLF11 | ID:50412,0
3318,GM12891_Lymphoblastoid_Blood | CTCF | ID:5042,0
3322,GM12892_Lymphoblastoid_Blood | CTCF | ID:5044,0
3327,GM19240_Lymphoblastoid_Blood | CTCF | ID:5047,0
3328,GM19238_Lymphoblastoid_Blood | CTCF | ID:5048,0
3334,Jurkat_T_Lymphocyte_Blood | MYB | ID:50565,0
2562,K562_Erythroblast_Bone_Marrow | ETS1 | ID:46278,0
2561,K562_Erythroblast_Bone_Marrow | SIN3A | ID:46277,0
2558,K562_Erythroblast_Bone_Marrow | CREB1 | ID:46274,0
2584,K562_Erythroblast_Bone_Marrow | SP1 | ID:46300,0
3262,C4-2_Epithelium | ARRB1 | ID:50162,0
3368,KB_Cell_Epithelium_HeLa_contaminant | RELA | ID:50892,0
3260,C4-2_Epithelium | POLR2A | ID:50156,0
3166,SK-N-MC_Brain | ELF1 | ID:49861,0
2623,PFSK-1_Neuron_Brain | REST | ID:46337,0
3171,SK-N-MC_Brain | EP300 | ID:49871,0
3172,A673_Polygonal_Muscle | FLI1 | ID:49872,0
3176,GM15510_Lymphoblastoid_Blood | POLR2A | ID:4989,0
3206,A549_Epithelium_Lung | NME2 | ID:50035,0
3208,LNCaP_Epithelium_Prostate | FOXA1 | ID:50039,0
2604,MCF-7_Epithelium_Breast | EGR1 | ID:46319,0
3219,GM12878_B_Lymphocyte_Blood | POLR2A | ID:5005,0
3220,Epithelium_Prostate | AR | ID:50051,0
3224,Epithelium_Prostate | AR | ID:50057,0
3227,GM12878_B_Lymphocyte_Blood | POLR2A | ID:5006,0
3239,LNCaP_Epithelium_Prostate | AR | ID:50102,0
3244,Keratinocyte_Foreskin | MAFB | ID:50112,0
3250,GM12891_Lymphoblastoid_Blood | POLR2A | ID:5013,0
2589,K562_Erythroblast_Bone_Marrow | TRIM28 | ID:46305,0
2586,K562_Erythroblast_Bone_Marrow | SIX5 | ID:46302,0
3365,KB_Cell_Epithelium_HeLa_contaminant | SPI1 | ID:50877,0
3383,H1_Embryonic_Stem_Cell_Embryo | CTCF | ID:50989,0
4281,MOLM-14_Myeloid_Cell | POLR2A | ID:56347,0
2497,HCT-116_Colon | JUND | ID:46213,0
2494,HCT-116_Colon | TEAD4 | ID:46210,0
2490,HCT-116_Colon | CEBPB | ID:46206,0
3502,HUES64_Embryonic_Stem_Cell_Embryo | MYC | ID:51627,0
3505,LNCaP_Epithelium_Prostate | AR | ID:51737,0
3506,LNCaP_Epithelium_Prostate | AR | ID:51748,0
3515,MDA-MB-436_Epithelium_Breast | POLR2A | ID:51804,0
3516,ZR-75-1_Epithelium_Mammary_Gland | POLR2A | ID:51805,0
3517,LNCaP_Epithelium_Prostate | AR | ID:51837,0
3518,LNCaP_Epithelium_Prostate | MRE11A | ID:51838,0
2481,H1_Embryonic_Stem_Cell_Embryo | TAF1 | ID:46197,0
2480,H1_Embryonic_Stem_Cell_Embryo | TAF1 | ID:46196,0
3532,Colon | POLR2A | ID:51856,0
3541,VCaP_Epithelium_Prostate | SUMO2 | ID:51869,0
3547,Jurkat_T_Lymphocyte_Blood | POLR2A | ID:5199,0
2466,H1_Embryonic_Stem_Cell_Embryo | CREB1 | ID:46182,0
3551,Keratinocyte_Skin | TP63 | ID:5206,0
3554,IMR90_Fibroblast_Lung | TP53 | ID:52090,0
3495,HUES64_Embryonic_Stem_Cell_Embryo | T | ID:51602,0
2500,HCT-116_Colon | MAX | ID:46216,0
3393,VCaP_Epithelium_Prostate | FOXA1 | ID:51056,0
2503,HeLa-S3_Epithelium_Cervix | GABPA | ID:46219,0
2539,HepG2_Epithelium_Liver | ZBTB33 | ID:46255,0
3403,VCaP_Epithelium_Prostate | AR | ID:51268,0
3406,VCaP_Epithelium_Prostate | FOXA1 | ID:51271,0
3412,Adipocyte | POLR2A | ID:51295,0
2536,HepG2_Epithelium_Liver | RAD21 | ID:46252,0
3421,HUES64_Embryonic_Stem_Cell_Embryo | CTCF | ID:51441,0
2532,HepG2_Epithelium_Liver | USF1 | ID:46248,0
2531,HepG2_Epithelium_Liver | POLR2A | ID:46247,0
2530,HepG2_Epithelium_Liver | SP2 | ID:46246,0
2529,HepG2_Epithelium_Liver | ZEB1 | ID:46245,0
2528,HepG2_Epithelium_Liver | MAX | ID:46244,0
2523,HepG2_Epithelium_Liver | HNF4G | ID:46239,0
3452,HUES64_Embryonic_Stem_Cell_Embryo | NANOG | ID:51513,0
3457,HUES64_Embryonic_Stem_Cell_Embryo | OTX2 | ID:51522,0
2515,HepG2_Epithelium_Liver | CREB1 | ID:46231,0
2509,HepG2_Epithelium_Liver | EP300 | ID:46225,0
2505,HeLa-S3_Epithelium_Cervix | TAF1 | ID:46221,0
3156,GM18505_Lymphoblastoid_Blood | POLR2A | ID:4982,0
2630,SK-N-SH_Neuroblastoma_cell_Brain | GABPA | ID:46344,0
2631,SK-N-SH_Neuroblastoma_cell_Brain | TAF1 | ID:46345,0
2886,GM12878_B_Lymphocyte_Blood | ZBTB33 | ID:48317,0
2898,Keratinocyte | SNAI2 | ID:48341,0
2904,Fibroblast | PCGF2 | ID:48355,0
2905,Fibroblast | PCGF2 | ID:48356,0
2908,BJ_Fibroblast_Skin | TP53 | ID:48445,0
2728,K562_Erythroblast_Bone_Marrow | CTCF | ID:47476,0
2726,K562_Erythroblast_Bone_Marrow | CTCF | ID:47474,0
2912,MCF-7_Epithelium_Breast | ESR1 | ID:48453,0
2914,MCF-7_Epithelium_Breast | ESR1 | ID:48455,0
2915,MCF-7_Epithelium_Breast | ESR1 | ID:48457,0
2918,BEAS-2B_Epithelium_Lung | CTCF | ID:48482,0
2921,iPSC | KLF4 | ID:48552,0
2723,LS174T_Epithelium_Colon | GATA6 | ID:47432,0
2721,Jurkat_T_Lymphocyte_Blood | ERG | ID:47416,0
2926,Epithelium | AGO1 | ID:48601,0
2715,VCaP_Epithelium_Prostate | GABPA | ID:47410,0
2713,VCaP_Epithelium_Prostate | ERG | ID:47408,0
2942,OCI-Ly3_B_Lymphocyte_Bone_Marrow | SPI1 | ID:48641,0
2889,GM12878_B_Lymphocyte_Blood | ZBTB33 | ID:48320,0
2882,GM12878_B_Lymphocyte_Blood | SPI1 | ID:48313,0
3142,Fibroblast | BRD4 | ID:49745,0
2875,GM12878_B_Lymphocyte_Blood | REST | ID:48304,0
2783,Raji_B_Lymphocyte_Blood | POLR2A | ID:47814,0
2789,GM12878_B_Lymphocyte_Blood | REST | ID:47852,0
2772,MCF-7_Epithelium_Breast | POLR2A | ID:47786,0
2771,Erythroid_Progenitor_Cell_Blood | CTCF | ID:47776,0
2796,Jurkat_T_Lymphocyte_Blood | REST | ID:47859,0
2770,Erythroid_Progenitor_Cell_Blood | LDB1 | ID:47774,0
2805,Jurkat_T_Lymphocyte_Blood | REST | ID:47868,0
2818,T47D-MTVL_Epithelium_Mammary_Gland | CTCF | ID:47896,0
2819,T47D-MTVL_Epithelium_Mammary_Gland | CTCF | ID:47897,0
2851,GM12878_B_Lymphocyte_Blood | REST | ID:48267,0
2854,GM12878_B_Lymphocyte_Blood | EP300 | ID:48270,0
2856,GM12878_B_Lymphocyte_Blood | EP300 | ID:48272,0
2858,GM12878_B_Lymphocyte_Blood | EP300 | ID:48274,0
2748,NCI-H441_Epithelium_Lung | TTF1 | ID:47579,0
2862,GM12878_B_Lymphocyte_Blood | CEBPA | ID:48279,0
2747,NCI-H441_Epithelium_Lung | TTF1 | ID:47578,0
2746,NCI-H441_Epithelium_Lung | SMAD3 | ID:47577,0
2943,OCI-Ly3_B_Lymphocyte_Bone_Marrow | SPIB | ID:48642,0
2707,HEK293_Epithelium_Embryonic_Kidney | POLR2A | ID:47398,0
2951,NTKO_Multiple_myeloma_cell | EZH2 | ID:48763,0
2958,Keratinocyte_Foreskin | KLF4 | ID:48800,0
3081,MCF-7_Epithelium_Breast | RARA | ID:49614,0
3083,MCF-7_Epithelium_Breast | RARG | ID:49618,0
3089,MCF-7_Epithelium_Breast | RARG | ID:49623,0
3095,GM18951_Lymphoblastoid_Blood | RELA | ID:4963,0
3100,MCF-7_Epithelium_Breast | ESR1 | ID:49640,0
3105,MCF-7_Epithelium_Breast | EP300 | ID:49647,0
3108,GM18951_Lymphoblastoid_Blood | RELA | ID:4965,0
3109,MCF-7_Epithelium_Breast | MED1 | ID:49650,0
3113,MCF-7_Epithelium_Breast | ESR1 | ID:49654,0
3116,MCF-7_Epithelium_Breast | FOXA1 | ID:49658,0
3117,GM18526_Lymphoblastoid_Blood | RELA | ID:4966,0
2641,SK-N-SH_Neuroblastoma_cell_Brain | ELF1 | ID:46355,0
2640,SK-N-SH_Neuroblastoma_cell_Brain | EP300 | ID:46354,0
3123,GM12878_B_Lymphocyte_Blood | RELA | ID:4971,0
3124,GM12878_B_Lymphocyte_Blood | RELA | ID:4972,0
3140,H1_Embryonic_Stem_Cell_Embryo | POLR2A | ID:49743,0
2635,SK-N-SH_Neuroblastoma_cell_Brain | MAX | ID:46349,0
3078,GM10847_Lymphoblastoid_Blood | RELA | ID:4961,0
2657,T47D_Epithelium_Mammary_Gland | GATA3 | ID:46371,0
2659,T47D_Epithelium_Mammary_Gland | CTCF | ID:46373,0
2686,MCF-7_Epithelium_Breast | KDM5B | ID:47267,0
2695,BT-549_Epithelium_Mammary_Gland | JUN | ID:47288,0
2974,HeLa_Epithelium_Cervix | AFF4 | ID:48995,0
2691,SUM159PT_Epithelium_Mammary_Gland | CTCF | ID:47281,0
2986,HeLa_Epithelium_Cervix | ELL2 | ID:49007,0
2989,HeLa_Epithelium_Cervix | CPSF3L | ID:49010,0
2995,HeLa_Epithelium_Cervix | POLR2A | ID:49018,0
3001,Fibroblast_Skin | POLR2A | ID:49028,0
3006,Fibroblast_Skin | POLR2A | ID:49037,0
2663,U87_Brain | REST | ID:46377,0
2685,MCF-7_Epithelium_Breast | KDM5B | ID:47266,0
3013,NTERA-2_Testis | DDX5 | ID:49196,0
2674,MCF-7_Epithelium_Breast | POLR2A | ID:47111,0
3037,GM19193_Lymphoblastoid_Blood | RELA | ID:4940,0
3045,GM18505_Lymphoblastoid_Blood | RELA | ID:4944,0
3047,HeLa_Epithelium_Cervix | POLR2A | ID:49444,0
2666,Erythroid_Cell | TAL1 | ID:47079,0
3556,IMR90_Fibroblast_Lung | TP53 | ID:52092,0
3559,IMR90_Fibroblast_Lung | TP53 | ID:52104,0
3561,Macrophage | FAIRE | ID:52153,0
4058,OCI-Ly7_B_cell_lymphoma_Blood | KMT2D | ID:55405,0
2270,MCF-7_Epithelium_Breast | E2F1 | ID:45991,0
2268,MCF-7_Epithelium_Breast | MYC | ID:45989,0
2267,MCF-7_Epithelium_Breast | CTCF | ID:45988,0
2265,MCF-7_Epithelium_Breast | POLR2A | ID:45986,0
2262,MCF-7_Epithelium_Breast | CTCF | ID:45983,0
4084,B_Lymphocyte | MEF2B | ID:55547,0
4087,H3396_Epithelium_Mammary_Gland | ESR1 | ID:5555,0
2257,MCF-7_Epithelium_Breast | ZNF217 | ID:45978,0
4096,B_Lymphocyte | MEF2B | ID:55584,0
