,Target,Weights
8686,CD3_Primary_Cells_Peripheral_ | DNase.fdr0.01.hot | Roadmap,-0.09031855
8583,LS174T_Epithelium_Colon | TCF4 | ID:9,-0.09032089
276,Adipocyte_Adipose | CEBPA | ID:3006,-0.09033467
3047,HeLa_Epithelium_Cervix | POLR2A | ID:49444,-0.09034804
5620,HEK293_Epithelium_Embryonic_Kidney | WT1 | ID:64978,-0.09037619
8579,THP-1_Monocyte_Blood | VDR | ID:88954,-0.09039931
4165,Delta47 | CTCFL | ID:55775,-0.0904013
2273,MCF-7_Epithelium_Breast | CTCF | ID:45994,-0.09040213
2450,H1_Embryonic_Stem_Cell_Embryo | TCF12 | ID:46166,-0.090427406
164,LNCaP_Epithelium_Prostate | POLR2A | ID:2247,-0.0904816
2284,MCF-10A_Epithelium_Breast | FOS | ID:46005,-0.09060143
3771,Embryonic_Stem_Cell | POLR2A | ID:53665,-0.0906381
8471,22RV1_Epithelium_Prostate | AR | ID:88283,-0.090640485
2054,HeLa-S3_Epithelium_Cervix | HCFC1 | ID:45767,-0.09064555
6787,SEM_B_Lymphocyte | KMT2A | ID:73716,-0.090652354
6102,NCCIT_Embryonal_carcinoma_cell | CBFA2T2 | ID:68963,-0.09066086
2434,GM12878_B_Lymphocyte_Blood | BCL11A | ID:46151,-0.09067057
2081,HepG2_Epithelium_Liver | CTCF | ID:45795,-0.09067678
5541,HepG2_Epithelium_Liver | SRSF3 | ID:64771,-0.0907246
7710,MCF-7_Epithelium_Breast | CTCF | ID:83251,-0.09080916
5852,SK-N-SH_Neuroblastoma_cell_Brain | CTCF | ID:67699,-0.090856545
7086,Retina | POLR2A | ID:75517,-0.0908744
883,ME-1_Leukemia_Cell | CBFB | ID:37604,-0.090893425
3750,T_Lymphocyte_Blood | STAT5B | ID:53628,-0.090914674
8444,HCT-116_HCT116 | POLR2A | ID:88093,-0.090974815
8016,KELLY_Neuroblastoma_cell | MYCN | ID:85291,-0.09107167
9116,HepG2 | Rad21 | ENCODE | 1,-0.09116846
4379,RS4_B_Lymphocyte | SPI1 | ID:56953,-0.091277815
6954,Endothelial_Cell_Umbilical_Vein | PROX1 | ID:74488,-0.091303445
7068,U2OS | ZBTB48 | ID:75277,-0.091333814
9367,Mobilized_CD34_Primary_Cells_Female | DNase.fdr0.01.hot | Roadmap,-0.09134525
3038,GM18505_Lymphoblastoid_Blood | RELA | ID:4941,-0.091373496
7303,293T | ZNF506 | ID:77104,-0.09149032
1255,RKO_Epithelium_Colon | BRD1 | ID:41574,-0.09156067
2333,A549_Epithelium_Lung | SIX5 | ID:46054,-0.09158293
9240,K562 | GATA2 | ENCODE,-0.09162739
6901,D283_Med | NEUROD1 | ID:74341,-0.09164768
8905,H1_Derived_Mesenchymal_Stem_Cells | DNase.fdr0.01.peaks | Roadmap,-0.09172258
8976,H9_Cell_Line | DNase.hot | Roadmap,-0.09182476
1139,GM12867_B_Lymphocyte_Blood | CTCF | ID:39971,-0.09182603
1931,GM12878_B_Lymphocyte_Blood | SMC3 | ID:45640,-0.09182948
744,T_Lymphocyte_Blood | POLR2A | ID:36298,-0.091841
1907,GM12878_B_Lymphocyte_Blood | RAD21 | ID:45614,-0.09185889
6189,T47D_Breast | KDM5A | ID:69732,-0.09192154
3583,Keratinocyte | TP63 | ID:52301,-0.09204
4457,LX2_Hepatic_Stellate_Cell | POLR2A | ID:57814,-0.09206134
3633,MCF-7_Epithelium_Breast | RELA | ID:52620,-0.0921355
4951,A549_Epithelium_Lung | NR3C1 | ID:63196,-0.092267685
802,MCF-7_Epithelium_Breast | ESR1 | ID:36819,-0.09227676
8776,GM12878 | BCL3 | ENCODE,-0.09228139
865,Jurkat_E6-1_T_Lymphocyte_Blood | TCF12 | ID:37389,-0.09235517
5455,K562_Erythroblast_Bone_Marrow | TSC22D4 | ID:64520,-0.09236715
529,HeLa_Epithelium_Cervix | SUMO1 | ID:34361,-0.09243091
6425,LNCaP_Epithelium_Prostate | AR | ID:71223,-0.0924505
3861,T47D_Epithelium_Mammary_Gland | PR | ID:54060,-0.092462465
6340,BJAB_B_Lymphocyte | TRIM28 | ID:70926,-0.09251683
2454,H1_Embryonic_Stem_Cell_Embryo | YY1 | ID:46170,-0.09253663
3417,HUES64_Embryonic_Stem_Cell_Embryo | PRDM1 | ID:51434,-0.09255632
475,Plasma_Cell | MED1 | ID:33875,-0.0925704
3466,HUES64_Embryonic_Stem_Cell_Embryo | POLR2A | ID:51537,-0.092603385
5179,Liver | ZBTB33 | ID:63756,-0.09262461
127,K562_Erythroblast_Bone_Marrow | E2F6 | ID:1978,-0.09263881
2283,MCF-10A_Epithelium_Breast | FOS | ID:46004,-0.09266093
4135,VCaP_Epithelium_Prostate | POLR2A | ID:55710,-0.09273201
615,NHLF_Fibroblast_Lung | CTCF | ID:35380,-0.092751496
8350,MCF-10A_Epithelium_Breast | NR3C1 | ID:87679,-0.09276745
8736,Fetal_Muscle_Leg | DNase.fdr0.01.peaks | Roadmap,-0.09283394
4976,K562_Erythroblast_Bone_Marrow | PTTG1 | ID:63264,-0.09290434
1138,GM12868_B_Lymphocyte_Blood | CTCF | ID:39970,-0.092928536
8926,H1-hESC | CTCF | ENCODE | 2,-0.09296351
7675,Detroit_562_Detroit_562_cells | RELA | ID:83031,-0.093038894
2896,Keratinocyte | SNAI2 | ID:48339,-0.09307284
8130,HeLa_Epithelium_Cervix | POLR2A | ID:86116,-0.09309015
6505,HepG2_hepatocellular_carcinoma | SMC1A | ID:71876,-0.093114816
3615,MCF-7_Epithelium_Breast | POLR2A | ID:52589,-0.0931276
7316,293T | ZNF425 | ID:77128,-0.09316498
8451,HCT-116_HCT116 | POLR2A | ID:88100,-0.093201004
4939,HepG2_Epithelium_Liver | GABP | ID:63156,-0.09325221
3359,Epithelium | SPI1 | ID:50730,-0.0932983
4729,HepG2_Epithelium_Liver | RAD51 | ID:62652,-0.09330858
7066,U2OS | ZBTB48 | ID:75275,-0.09331919
3522,Colon | POLR2A | ID:51843,-0.09331988
6625,A375_Melanoma_Cell | SP1 | ID:72612,-0.09335958
6603,BJAB_B_Lymphocyte | POLR2A | ID:72436,-0.093435034
4163,K562_Erythroblast_Bone_Marrow | CTCFL | ID:55771,-0.09344163
6905,D283_Med | OTX2 | ID:74345,-0.09344876
291,Megakaryocyte_Cord_blood | FLI1 | ID:3252,-0.0934702
2856,GM12878_B_Lymphocyte_Blood | EP300 | ID:48272,-0.09352243
7551,HeLa_Epithelium_Cervix | POLR2A | ID:82187,-0.09352571
9172,IMR90 | CTCF | ENCODE,-0.093531415
8871,GM12891 | YY1 | ENCODE,-0.093622595
5572,MCF-7_Epithelium_Breast | NONO | ID:64839,-0.0936552
8257,Keratinocyte_Foreskin | SMC1A | ID:87092,-0.093665175
2301,PANC-1_Pancreas | TCF7L2 | ID:46022,-0.093669534
2093,HepG2_Epithelium_Liver | BHLHE40 | ID:45807,-0.093720585
2440,GM12891_Lymphoblastoid_Blood | POU2F2 | ID:46157,-0.09373654
1827,K562_Erythroblast_Bone_Marrow | HDAC1 | ID:45428,-0.09381363
1526,CUTLL1_T_Lymphocyte_Blood | RUNX1 | ID:43099,-0.09386876
207,MCF-7_Epithelium_Breast | STAG1 | ID:2394,-0.09390483
8527,Fibroblast | POLR2A | ID:88623,-0.093964875
2122,Epithelium_Mammary_Gland | CTCF | ID:45839,-0.093997926
7680,LNCaP_Epithelium_Prostate | AR | ID:83108,-0.09400488
1558,HeLa_Epithelium_Cervix | SUPT5H | ID:43450,-0.09417637
403,Raji_B_Lymphocyte_Blood | POLR2A | ID:33480,-0.0941798
1818,K562_Erythroblast_Bone_Marrow | PHF8 | ID:45411,-0.094205774
3620,MCF-7_Epithelium_Breast | POLR2A | ID:52594,-0.09422515
6583,MCF-7_Human_Breast_Cancer_Cell_Breast | POLR2A | ID:72412,-0.09422868
2718,Jurkat_T_Lymphocyte_Blood | GABPA | ID:47413,-0.09423921
494,BG03_Embryonic_Stem_Cell_Embryo | SMAD3 | ID:34012,-0.094302624
4856,GM12878_B_Lymphocyte_Blood | EED | ID:62964,-0.094312504
5991,BEAS-2B_Epithelium_Lung | NR3C1 | ID:68229,-0.09439176
9297,K562 | SIRT6 | ENCODE,-0.09440092
5339,A549_Epithelium_Lung | BCL3 | ID:64183,-0.09440642
6578,MCF-7_Human_Breast_Cancer_Cell_Breast | POLR2A | ID:72407,-0.09452475
5417,K562_Erythroblast_Bone_Marrow | NR2C2 | ID:64394,-0.094559655
634,CCRF-CEM_T_Lymphocyte_Blood | LMO2 | ID:35484,-0.09458779
8650,A549 | Rad21 | ENCODE,-0.094785735
2943,OCI-Ly3_B_Lymphocyte_Bone_Marrow | SPIB | ID:48642,-0.09482631
3405,VCaP_Epithelium_Prostate | FOXA1 | ID:51270,-0.09485373
1309,HCT-116_Colon | CTCF | ID:42153,-0.094946496
4760,HepG2_Epithelium_Liver | TFAP4 | ID:62716,-0.09511259
4245,Prostate | AR | ID:56116,-0.095115535
8292,Embryonic_Stem_Cell | TCF7L1 | ID:87387,-0.0951341
6611,Breast | ESR1 | ID:72504,-0.09514492
6323,HCT-116_Colon_cancer_cell_Colon | TCF7L1 | ID:70802,-0.095181376
1191,Epithelium_Mammary_Gland | ESR1 | ID:41130,-0.09527747
8013,HCT-116_Colon | SMC1A | ID:85288,-0.095333226
414,Epithelium_Mammary_Gland | ESR1 | ID:33506,-0.095415406
8367,K562_Erythroblast_Bone_Marrow | HDAC1 | ID:8774,-0.095442355
2257,MCF-7_Epithelium_Breast | ZNF217 | ID:45978,-0.095471404
3590,HEK293_Epithelium_Embryonic_Kidney | MYC | ID:52427,-0.09550279
7292,293T | ZNF585A | ID:77081,-0.09552201
572,MCF-7_Epithelium_Breast | SPDEF | ID:35041,-0.09554367
1633,T_Lymphocyte_Blood | POLR2A | ID:44125,-0.09555694
380,MCF-7_Epithelium_Breast | NR5A2 | ID:33220,-0.09557751
4712,MCF-7_Epithelium_Breast | RFX1 | ID:62624,-0.09560722
9,H9_Embryonic_Stem_Cell_Embryo | SMAD2/3 | ID:1082,-0.095660344
2863,GM12878_B_Lymphocyte_Blood | CEBPA | ID:48280,-0.095664226
8664,AG10803 | CTCF | ENCODE,-0.09571252
9397,Ovary | DNase.fdr0.01.peaks | Roadmap,-0.09575991
6767,SUM159PT_Mammary_carcinoma_cell_Breast | MED1 | ID:73544,-0.095834374
2198,K562_Erythroblast_Bone_Marrow | POLR2A | ID:45918,-0.09590493
4952,A549_Epithelium_Lung | BCL3 | ID:63199,-0.09597234
404,MCF-7_Epithelium_Breast | POLR2A | ID:33482,-0.09597499
5768,MCF-7_Epithelium_Breast | ESR1 | ID:6565,-0.096126415
2872,GM12878_B_Lymphocyte_Blood | REST | ID:48301,-0.09622368
4278,OF4155_Neural_Progenitor_Cell | FOXP1 | ID:56275,-0.0962993
8592,HeLa_Epithelium_Cervix | HCFC1 | ID:9205,-0.09632801
2066,HeLa-S3_Epithelium_Cervix | MYC | ID:45780,-0.09644304
6758,SUM159PT_Breast | CEBPB | ID:73535,-0.096496455
1672,LNCaP_Epithelium_Prostate | AR | ID:44330,-0.09653718
1780,H1_Embryonic_Stem_Cell_Embryo | CTCF | ID:45230,-0.09658814
6342,Raji_B_Lymphocyte_Blood | POLR2A | ID:70940,-0.09659528
2824,Endothelial_Cell_Umbilical_Vein | RELA | ID:48070,-0.09661714
6096,ZR-75-30 | EP300 | ID:68918,-0.09675803
6812,293T | ZNF680 | ID:73932,-0.096882574
6283,NCI-H82 | ASCL1 | ID:70119,-0.09689749
9264,K562 | NF-YA | ENCODE,-0.09691664
4054,786-O_Epithelium_Kidney | SPI1 | ID:55393,-0.09692404
9091,HepG2 | IRF3 | ENCODE,-0.096930906
7912,K562_Erythroblast_Bone_Marrow | CEBPA | ID:8456,-0.096947916
1134,HCT-116_Colon | POLR2A | ID:39921,-0.0969783
972,IMR90_Fibroblast_Lung | E2F7 | ID:38591,-0.09702736
8378,Breast | AR | ID:87791,-0.09706179
4065,HeLa_Epithelium_Cervix | NELFA | ID:55468,-0.09707086
6737,SUM159PT_Mammary_carcinoma_cell_Breast | BRD4 | ID:73512,-0.09708758
3721,HeLa_Epithelium_Cervix | CDK9 | ID:53346,-0.09714874
5663,HEK293_Epithelium_Embryonic_Kidney | ZNF41 | ID:65091,-0.09726861
6904,D283_Med | OTX2 | ID:74344,-0.097293116
3242,GM12891_Lymphoblastoid_Blood | POLR2A | ID:5011,-0.097363316
5369,A549_Epithelium_Lung | CEBPB | ID:64280,-0.09742614
5729,HEK293_Epithelium_Embryonic_Kidney | ZBTB6 | ID:65192,-0.09745881
6691,MCF-7_asynchonous_cells_Breast | GRHL2 | ID:73183,-0.09746642
982,LoVo_Colon | MYC | ID:38663,-0.09751057
394,Hematopoietic_Stem_Cell_Blood | SMARCA4 | ID:33440,-0.097527504
9311,K562 | TAF7 | ENCODE,-0.09754913
1677,LNCaP_Epithelium_Prostate | AR | ID:44335,-0.09755041
1506,MM1.S_B_Lymphocyte_Blood | BRD3 | ID:43053,-0.09757961
5653,HEK293_Epithelium_Embryonic_Kidney | ZNF382 | ID:65077,-0.09759549
3794,A549_Epithelium_Lung | RELA | ID:5388,-0.09764457
2063,HeLa-S3_Epithelium_Cervix | RCOR1 | ID:45777,-0.09765063
5755,MCF-7_Epithelium_Breast | ESR1 | ID:6551,-0.09771648
8224,Breast | FOXA1 | ID:86889,-0.09775761
2325,U2OS_Bone | TRIM28 | ID:46046,-0.09777785
6558,Kasumi-1_Acute_myeloid_leukemia | FLI1 | ID:72360,-0.09779051
256,BJ_Fibroblast_Skin | BRD7 | ID:280,-0.09779346
7194,SK-N-SH_Neuroblastoma_cell_Brain | MAML3 | ID:76422,-0.0978317
5305,K562_Erythroblast_Bone_Marrow | TEAD2 | ID:64089,-0.097847186
6442,Osteoblast | POLR2A | ID:71246,-0.097868614
2759,KATO_III_Stomach | GATA4 | ID:47602,-0.09787654
5829,COLO_205 | BRD4 | ID:67537,-0.09792382
5959,C4-2_Prostate | POLR2A | ID:68085,-0.09795474
6430,LNCaP_Epithelium_Prostate | RELA | ID:71228,-0.09798982
5738,HEK293_Epithelium_Embryonic_Kidney | YY1 | ID:65205,-0.09805838
9191,K562 | BDP1 | ENCODE,-0.09812054
9272,K562 | PLU1 | ENCODE,-0.09817601
6501,A549_Epithelium_Lung | NIPBL | ID:71872,-0.09824474
5742,HEK293_Epithelium_Embryonic_Kidney | ZNF680 | ID:65209,-0.09830959
5291,K562_Erythroblast_Bone_Marrow | CEBPG | ID:64052,-0.09831689
2729,K562_Erythroblast_Bone_Marrow | CTCF | ID:47477,-0.0983291
7897,U937_Pleura | CEBPA | ID:8446,-0.098334976
1450,LoVo_Colon | GMEB2 | ID:42762,-0.0983679
8711,Fetal_Brain_Male | DNase.fdr0.01.hot | Roadmap,-0.09842497
6852,A549_Epithelium_Lung | NKX2-1 | ID:74052,-0.098446235
3888,Mesenchymal_Stem_Cell | CEBPB | ID:54125,-0.09845807
8970,H1-hESC | USF2 | ENCODE,-0.09851834
604,HeLa-S3_Epithelium_Cervix | BRDU | ID:35295,-0.09856547
1586,MM1.S_B_Lymphocyte_Blood | POLR2A | ID:43740,-0.09857644
6596,K562_Erythroblast_Bone_Marrow | ORC2 | ID:72426,-0.09858282
8499,K562_Erythroblast_Bone_Marrow | BRD4 | ID:88454,-0.09858831
1655,LNCaP_Epithelium_Prostate | E2F1 | ID:44312,-0.09859293
3390,VCaP_Epithelium_Prostate | PIAS1 | ID:51052,-0.09863075
3605,R1-D567_Epithelium_Prostate | AR | ID:52543,-0.09866157
3806,T47D_Epithelium_Mammary_Gland | ESR1 | ID:53963,-0.09867832
4620,SEM_Pre-B_Lymphocyte | KMT2A | ID:59165,-0.09884166
5639,HepG2_Epithelium_Liver | TGIF2 | ID:65056,-0.09884762
1322,Melanocyte | MITF | ID:42177,-0.098889105
7249,B_Lymphocyte | CD74 | ID:76926,-0.09889524
7501,HeLa_Adherent_HeLa_cells | POLR2A | ID:81845,-0.09890878
5361,A549_Epithelium_Lung | NR3C1 | ID:64251,-0.09901574
4714,A549_Epithelium_Lung | FOSL2 | ID:62627,-0.09905137
2082,HepG2_Epithelium_Liver | ESRRA | ID:45796,-0.09916761
4415,MOLM-14_Myeloid_Cell | CDK8 | ID:57169,-0.09917115
5909,LP-1 | BRD4 | ID:67836,-0.09919522
699,Huh7_Epithelium_Liver | FOXA1 | ID:35942,-0.099225126
3839,MCF-7_Epithelium_Breast | EP300 | ID:54009,-0.09923513
6360,Progenitor_Cells | MED12 | ID:70967,-0.099250816
6908,D-341 | NEUROD1 | ID:74348,-0.09933772
1157,B_Lymphocyte_Blood | IRF4 | ID:40215,-0.09934665
6468,MCF-7_Breast | CTCF | ID:71678,-0.099404275
1505,MM1.S_B_Lymphocyte_Blood | BRD3 | ID:43052,-0.09946548
8919,H1-hESC | CHD2 | ENCODE,-0.099506736
5079,MM.1S_B_Lymphoblast_Blood | CTCF | ID:63480,-0.09961281
3732,Kasumi-1_Myeloblast_Blood | EP300 | ID:53420,-0.09968828
5426,K562_Erythroblast_Bone_Marrow | KLF16 | ID:64425,-0.099824466
1857,AG04450_Fibroblast_Fetal_Lung | CTCF | ID:45563,-0.09986071
7134,LNCaP_Epithelium_Prostate | AR | ID:76155,-0.09989899
7215,293T | UHRF2 | ID:76568,-0.09991132
5282,HepG2_Epithelium_Liver | HBP1 | ID:64038,-0.09999796
1173,B_Lymphocyte_Blood | MED1 | ID:40234,-0.100069284
5879,LNCaP_Epithelium_Prostate | GATA2 | ID:67748,-0.10013069
7348,293T | ZNF100 | ID:77182,-0.10016285
9153,HUVEC | c-Jun | ENCODE,-0.10021064
8131,HeLa_Epithelium_Cervix | POLR2A | ID:86117,-0.10023815
8775,GM12878 | BCL11A | ENCODE,-0.10029894
61,HeLa_Epithelium_Cervix | POLR2A | ID:1319,-0.10032748
9382,NHDF-neo | CTCF | ENCODE,-0.10041746
5340,A549_Epithelium_Lung | BCL3 | ID:64184,-0.100447945
1810,K562_Erythroblast_Bone_Marrow | RNF2 | ID:45391,-0.10045607
5184,HEK293_Epithelium_Embryonic_Kidney | ZNF414 | ID:63766,-0.100467324
548,Namalwa_B_Lymphocyte | PAX5 | ID:34466,-0.10047966
8603,Raji_B_Lymphocyte_Blood | POLR2A | ID:9248,-0.100529246
3431,HUES64_Embryonic_Stem_Cell_Embryo | FOXA2 | ID:51455,-0.100542516
3328,GM19238_Lymphoblastoid_Blood | CTCF | ID:5048,-0.10058122
6234,MCF-7_Human_Breast_Cancer_Cell_Breast | NELFE | ID:69813,-0.10058891
6748,SUM159PT_Mammary_carcinoma_cell_Breast | BRD4 | ID:73523,-0.10062991
6945,MDA-MB-468_Breast | MAX | ID:74426,-0.10069232
1250,MCF-7_Epithelium_Breast | POLR2A | ID:41517,-0.10070724
3563,Macrophage | FAIRE | ID:52156,-0.10073506
8604,LNCaP_Epithelium_Prostate | AR | ID:9261,-0.1007369
8136,K562_Erythroblast_Bone_Marrow | ZBTB7A | ID:86195,-0.10089169
6111,T47D_Breast | PR | ID:68975,-0.10089509
4485,Keratinocyte | BANF1 | ID:58187,-0.10091633
7070,U2OS | ZBTB48 | ID:75279,-0.100967586
1299,iPSC | JARID2 | ID:41828,-0.100971125
2147,IMR90_Fibroblast_Lung | RFX5 | ID:45863,-0.100983314
8961,H1-hESC | SP4 | ENCODE,-0.10100054
2006,HCT-116_Colon | CTCF | ID:45716,-0.10109626
8099,Muscle | POLR2A | ID:85933,-0.10119023
1481,GP5d_Colon | KLF5 | ID:42925,-0.10122376
2586,K562_Erythroblast_Bone_Marrow | SIX5 | ID:46302,-0.10135382
5225,K562_Erythroblast_Bone_Marrow | NFE2 | ID:63877,-0.10143053
9101,HepG2 | MYBL2 | ENCODE,-0.10145328
1722,VCaP_Epithelium_Prostate | BRD4 | ID:44585,-0.101470105
9437,RPTEC | CTCF | ENCODE,-0.101512104
5779,MCF-7_Epithelium_Breast | ESR1 | ID:6577,-0.101560235
4988,HEK293_Epithelium_Embryonic_Kidney | ZNF335 | ID:63295,-0.10157269
2697,DU145_Epithelium_Prostate | FOXA1 | ID:47324,-0.10160227
5940,IMR90hTert_Fibroblast_Fetal_Lung | POLR3D | ID:68064,-0.10160315
6698,MCF-7_asynchonous_cells_Breast | FOXA1 | ID:73190,-0.10160787
4040,VCaP_Epithelium_Prostate | PIAS1 | ID:55355,-0.101615585
3895,Mesenchymal_Stem_Cell | CEBPB | ID:54133,-0.10168175
2254,LNCaP_Epithelium_Prostate | CTCF | ID:45975,-0.10171092
3129,NCI-H2107_Epithelium_Lung | ASCL1 | ID:49727,-0.10183172
7651,Breast | ESR1 | ID:82849,-0.10185075
284,Stromal_Cell_Adipose | CTCF | ID:3057,-0.10186325
7097,Retina | BRD4 | ID:75563,-0.10192138
7262,293T | ZNF93 | ID:77018,-0.102000825
1089,Fibroblast | POU5F1 | ID:39513,-0.10209798
8128,VCaP_Epithelium_Prostate | AR | ID:86007,-0.10212604
5526,HEK293_Epithelium_Embryonic_Kidney | ZNF800 | ID:64713,-0.10213461
8230,Breast | NR3C1 | ID:86899,-0.10213638
6865,T47D_Breast | ESR1 | ID:74144,-0.10233238
671,MCF-7_Epithelium_Breast | FAIRE | ID:35738,-0.102409616
6658,MHH-MED-1_Cardiomyocyte | MED1 | ID:72924,-0.10241967
1446,LoVo_Colon | SOX9 | ID:42747,-0.10242511
3523,Colon | POLR2A | ID:51844,-0.10243532
6648,meningioma | TRAF7 | ID:72857,-0.102534406
1332,SU-DHL6_B_Lymphocyte_Lymph_Node | STAT3 | ID:42219,-0.10260362
5081,K562_Erythroblast_Bone_Marrow | CSDE1 | ID:63485,-0.10262325
4097,B_Lymphocyte | MEF2B | ID:55585,-0.102636345
7959,hESC | PCGF1 | ID:84831,-0.10269729
8544,BT-549_Breast | SMAD2/3 | ID:88732,-0.102701046
7594,MCF-7_Epithelium_Breast | ESR1 | ID:82425,-0.10270851
2862,GM12878_B_Lymphocyte_Blood | CEBPA | ID:48279,-0.10284688
8462,H1_Embryonic_Stem_Cell_Embryo | EP300 | ID:8817,-0.10289369
6500,A549_Epithelium_Lung | MED1 | ID:71871,-0.102894545
8600,HCT-116_Colon | CBX3 | ID:9231,-0.10295344
6836,293T | ZFP57 | ID:73980,-0.102957
3362,501-Mel_Melanoma_Cell | POLR2A | ID:50855,-0.103024
6684,MCF-7_Breast | ESR1 | ID:72998,-0.10304184
9256,K562 | MafK | ENCODE,-0.103063844
1467,LoVo_Colon | ZNF143 | ID:42883,-0.10309949
7125,MCF-7_Mammary_Gland | ESR1 | ID:76104,-0.103115
4675,A549_Epithelium_Lung | BCL3 | ID:62533,-0.103128634
4295,KELLY | GATA3 | ID:56401,-0.103131466
9097,HepG2 | Max | ENCODE,-0.10317071
5619,HEK293_Epithelium_Embryonic_Kidney | WT1 | ID:64977,-0.103192516
2544,HL-60_Promyeloblast_Blood | REST | ID:46260,-0.10323952
4855,IMR90_Fibroblast_Lung | NFE2L2 | ID:62959,-0.10325703
4077,HAP-1 | ATF4 | ID:55516,-0.103366025
7900,SHEP-21N_Neuroblastoma_cell_Bone_Marrow | POLR2A | ID:84469,-0.103366196
4263,HeLa_Epithelium_Cervix | EP300 | ID:56231,-0.10340796
3132,HCC4018_Epithelium_Lung | ASCL1 | ID:49730,-0.10341805
1249,MCF-7_Epithelium_Breast | NR5A2 | ID:41515,-0.103452235
3141,Fibroblast | BRD4 | ID:49744,-0.103474215
3969,MCF-7_Epithelium_Breast | ESR1 | ID:54648,-0.1034748
1267,GM19238_Lymphoblastoid_Blood | POLR2A | ID:41696,-0.10347793
6574,MCF-7_Human_Breast_Cancer_Cell_Breast | POLR2A | ID:72403,-0.103488036
3780,Jurkat_T_Lymphocyte_Blood | TAT | ID:53704,-0.1035176
7293,293T | ZNF573 | ID:77082,-0.103524394
6734,SUM159PT_Mammary_carcinoma_cell_Breast | BRD4 | ID:73509,-0.10359077
4527,LNCaP-abl_Epithelium_Prostate | POLR2A | ID:58357,-0.10359436
1847,A549_Epithelium_Lung | MAX | ID:45553,-0.10361735
4050,786-O_Epithelium_Kidney | SPI1 | ID:55389,-0.10362857
2692,MDA-MB-231_Epithelium_Breast | KDM5B | ID:47283,-0.10364365
558,Macrophage | SPI1 | ID:34565,-0.10368883
2421,GM12878_B_Lymphocyte_Blood | ZEB1 | ID:46139,-0.1037015
413,MCF-7_Epithelium_Breast | ESR1 | ID:33504,-0.103837386
3051,T47D_Epithelium_Mammary_Gland | NRF1 | ID:49449,-0.10383839
2104,HepG2_Epithelium_Liver | HSF1 | ID:45820,-0.10400144
6477,LNCaP_Epithelium_Prostate | NANOG | ID:71759,-0.10405577
5013,Liver | ZBTB33 | ID:63346,-0.10411862
8748,Fetal_Stomach | DNase.fdr0.01.peaks | Roadmap,-0.10413699
5027,A549_Epithelium_Lung | EP300 | ID:63379,-0.10413819
306,P493-6_B_cell_lymphoma | T | ID:32815,-0.10420796
617,NHEK_Keratinocyte_Skin | CTCF | ID:35392,-0.10421261
1684,Endothelial_Cell_Umbilical_Vein | PPARD | ID:44351,-0.10422625
8098,Muscle | POLR2A | ID:85932,-0.10426075
5528,GM12878_B_Lymphocyte_Blood | IKZF1 | ID:64734,-0.10428025
3798,T47D_Epithelium_Mammary_Gland | ESR1 | ID:53955,-0.10428106
2638,SK-N-SH_Neuroblastoma_cell_Brain | MEF2A | ID:46352,-0.10432042
5917,Macrophage_Blood | SPI1 | ID:67928,-0.10432668
5568,HEK293_Epithelium_Embryonic_Kidney | ZNF547 | ID:64831,-0.104400724
9036,HeLa-S3 | Pol2(b) | ENCODE,-0.104427
3541,VCaP_Epithelium_Prostate | SUMO2 | ID:51869,-0.10444629
3464,HUES64_Embryonic_Stem_Cell_Embryo | POLR2A | ID:51535,-0.10447067
4535,Embryonic_Stem_Cell_Embryo | CTCF | ID:58481,-0.104501516
5197,K562_Erythroblast_Bone_Marrow | L3MBTL2 | ID:63813,-0.10452523
5910,LP-1 | BRD4 | ID:67837,-0.10462137
2463,H1_Embryonic_Stem_Cell_Embryo | SP4 | ID:46179,-0.10465792
5756,MCF-7_Epithelium_Breast | ESR1 | ID:6552,-0.10481032
2649,SK-N-SH_RA_Neuron_Brain | EP300 | ID:46363,-0.10484547
8949,H1-hESC | Pol2 | ENCODE | 1,-0.104864396
7938,A673_Polygonal_Muscle | SRF | ID:84630,-0.10502875
7226,Fibroblast_Fetal_Lung | NEUROG2 | ID:76810,-0.10503488
6384,MCF-7_Breast | POLR2A | ID:71060,-0.105041526
7568,MCF-7_Epithelium_Breast | ESR1 | ID:82325,-0.10505009
6453,hESC | SMAD3 | ID:71284,-0.10505252
183,MCF-7_Epithelium_Breast | ESR1 | ID:2305,-0.10507766
6795,Hematopoietic_stem_and_progenitor_cell_Blood | TAL1 | ID:73728,-0.10508693
609,Kasumi-1_Myeloblast_Blood | TCF12 | ID:35308,-0.105096415
7016,NHEK_Keratinocyte_Skin | GRHL3 | ID:74688,-0.10516161
7244,HEK293_Kidney | ZMYND8 | ID:76856,-0.10522315
1759,Keratinocyte_Foreskin | TP53 | ID:44768,-0.10525721
8708,Fetal_Brain_Female | DNase.fdr0.01.peaks | Roadmap,-0.10543288
941,MCF-7_Epithelium_Breast | POLR2A | ID:38201,-0.1054337
8262,MCF-7_Epithelium_Breast | GRHL2 | ID:87112,-0.1054385
8337,hESC_Embryonic_Stem_Cell | MORC2 | ID:87624,-0.10547434
6687,MCF-7_Breast | CTCF | ID:73001,-0.10554649
5023,A549_Epithelium_Lung | HES2 | ID:63374,-0.10559788
7788,K562_Leukemia | POLR2A | ID:83754,-0.10560776
4832,K562_Erythroblast_Bone_Marrow | ZSCAN29 | ID:62919,-0.10561525
